onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
16.273	0.026	saccade	n/a	112.1	236.4	n/a	147.3	184.9	2.36	127.0
16.301	0.284	fixation	n/a	158.1	180.9	3653.0	n/a	n/a	n/a	n/a
16.587	0.024	saccade	n/a	163.4	183.8	n/a	226.3	180.6	2.37	139.0
16.604	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.613	0.282	fixation	n/a	234.3	178.7	3620.0	n/a	n/a	n/a	n/a
16.708	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.897	0.03	saccade	n/a	235.9	177.5	n/a	144.9	187.9	3.43	187.0
16.929	0.646	fixation	n/a	146.8	186.3	3760.0	n/a	n/a	n/a	n/a
17.577	0.026	saccade	n/a	163.0	183.8	n/a	236.1	180.4	2.75	142.0
17.605	0.24	fixation	n/a	251.1	186.0	3769.0	n/a	n/a	n/a	n/a
17.847	0.022	saccade	n/a	249.7	186.5	n/a	209.2	183.8	1.53	97.0
17.871	0.152	fixation	n/a	209.0	187.3	3710.0	n/a	n/a	n/a	n/a
18.025	0.028	saccade	n/a	211.8	189.7	n/a	297.9	184.6	3.27	160.0
18.055	0.232	fixation	n/a	309.3	182.6	3598.0	n/a	n/a	n/a	n/a
18.289	0.028	saccade	n/a	313.4	180.6	n/a	397.4	176.8	3.22	163.0
18.319	0.254	fixation	n/a	405.1	177.8	3559.0	n/a	n/a	n/a	n/a
18.575	0.02	saccade	n/a	409.4	176.8	n/a	443.6	177.3	1.32	89.0
18.597	0.208	fixation	n/a	446.0	177.4	3532.0	n/a	n/a	n/a	n/a
18.807	0.026	saccade	n/a	449.8	180.0	n/a	517.4	175.1	2.61	139.0
18.835	0.128	fixation	n/a	520.0	175.9	3528.0	n/a	n/a	n/a	n/a
18.965	0.13	saccade	n/a	520.4	178.1	n/a	132.4	251.5	14.91	1953.0
19.097	0.502	fixation	n/a	132.5	244.0	3596.0	n/a	n/a	n/a	n/a
19.601	0.026	saccade	n/a	124.2	243.1	n/a	195.2	238.3	2.65	146.0
19.629	0.18	fixation	n/a	207.2	239.9	3412.0	n/a	n/a	n/a	n/a
19.811	0.024	saccade	n/a	210.7	240.2	n/a	266.0	238.2	2.09	122.0
19.837	0.3	fixation	n/a	275.4	239.0	3413.0	n/a	n/a	n/a	n/a
20.139	0.028	saccade	n/a	278.5	239.4	n/a	362.2	235.8	3.2	155.0
20.169	0.156	fixation	n/a	374.6	235.0	3369.0	n/a	n/a	n/a	n/a
20.327	0.034	saccade	n/a	377.1	235.0	n/a	481.6	234.3	4.02	158.0
20.363	0.16	fixation	n/a	485.6	235.1	3287.0	n/a	n/a	n/a	n/a
20.525	0.024	saccade	n/a	485.5	235.1	n/a	436.9	235.4	1.87	120.0
20.551	0.208	fixation	n/a	433.9	237.4	3318.0	n/a	n/a	n/a	n/a
20.761	0.032	saccade	n/a	436.3	238.5	n/a	545.0	232.6	4.18	172.0
20.795	0.322	fixation	n/a	555.3	235.0	3219.0	n/a	n/a	n/a	n/a
21.119	0.014	saccade	n/a	562.2	235.7	n/a	577.6	236.0	0.59	51.0
21.135	0.112	fixation	n/a	577.0	236.2	3188.0	n/a	n/a	n/a	n/a
21.249	0.024	saccade	n/a	578.8	237.7	n/a	631.8	235.0	2.03	113.0
21.275	0.086	fixation	n/a	634.2	234.2	3187.0	n/a	n/a	n/a	n/a
21.363	0.118	saccade	n/a	631.7	238.9	n/a	134.2	294.6	18.72	2992.0
21.391	0.042	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.483	0.314	fixation	n/a	134.6	297.1	3254.0	n/a	n/a	n/a	n/a
21.799	0.034	saccade	n/a	138.1	299.3	n/a	240.9	295.9	3.85	150.0
21.835	0.2	fixation	n/a	251.1	296.2	3292.0	n/a	n/a	n/a	n/a
22.037	0.026	saccade	n/a	254.4	295.8	n/a	316.5	293.4	2.36	128.0
22.065	0.218	fixation	n/a	323.1	295.4	3288.0	n/a	n/a	n/a	n/a
22.285	0.028	saccade	n/a	324.8	298.0	n/a	407.1	296.2	3.16	158.0
22.315	0.33	fixation	n/a	414.7	299.0	3318.0	n/a	n/a	n/a	n/a
22.647	0.026	saccade	n/a	417.3	300.0	n/a	480.0	297.1	2.41	134.0
22.675	0.2	fixation	n/a	485.6	294.8	3279.0	n/a	n/a	n/a	n/a
22.877	0.058	saccade	n/a	487.1	294.2	n/a	150.5	363.7	12.98	356.0
22.937	0.214	fixation	n/a	146.4	367.8	3256.0	n/a	n/a	n/a	n/a
23.153	0.018	saccade	n/a	145.2	369.9	n/a	122.8	374.1	0.84	61.0
23.173	0.13	fixation	n/a	122.0	374.0	3257.0	n/a	n/a	n/a	n/a
23.305	0.044	saccade	n/a	123.7	373.8	n/a	290.2	361.0	6.24	218.0
23.351	0.296	fixation	n/a	298.2	362.8	3262.0	n/a	n/a	n/a	n/a
23.649	0.016	saccade	n/a	298.5	364.8	n/a	278.2	365.8	0.77	58.0
23.667	0.132	fixation	n/a	276.3	366.0	3299.0	n/a	n/a	n/a	n/a
23.801	0.04	saccade	n/a	278.1	366.6	n/a	407.8	354.9	4.96	177.0
23.843	0.16	fixation	n/a	411.2	356.2	3298.0	n/a	n/a	n/a	n/a
24.005	0.028	saccade	n/a	414.6	357.0	n/a	493.2	358.6	3.02	144.0
24.035	0.25	fixation	n/a	500.0	359.7	3337.0	n/a	n/a	n/a	n/a
24.287	0.104	saccade	n/a	499.1	360.6	n/a	124.1	245.7	14.78	879.0
24.393	0.228	fixation	n/a	142.0	250.9	3304.0	n/a	n/a	n/a	n/a
24.623	0.024	saccade	n/a	144.3	249.7	n/a	197.1	242.0	1.99	124.0
24.649	0.404	fixation	n/a	206.5	242.8	3444.0	n/a	n/a	n/a	n/a
24.814	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.055	0.032	saccade	n/a	207.3	245.5	n/a	113.3	234.4	3.53	185.0
25.089	0.228	fixation	n/a	111.0	234.9	3567.0	n/a	n/a	n/a	n/a
25.319	0.034	saccade	n/a	110.8	237.4	n/a	143.7	325.9	3.59	179.0
25.355	0.17	fixation	n/a	145.4	332.3	3666.0	n/a	n/a	n/a	n/a
25.527	0.03	saccade	n/a	145.5	335.8	n/a	132.7	227.6	4.17	214.0
25.559	0.382	fixation	n/a	140.2	210.3	3839.0	n/a	n/a	n/a	n/a
25.943	0.028	saccade	n/a	144.9	208.2	n/a	149.3	291.3	3.19	156.0
25.973	0.166	fixation	n/a	149.3	297.5	4086.0	n/a	n/a	n/a	n/a
26.141	0.016	saccade	n/a	146.5	299.1	n/a	129.6	309.2	0.74	57.0
26.159	0.144	fixation	n/a	130.9	309.7	4193.0	n/a	n/a	n/a	n/a
26.305	0.028	saccade	n/a	129.8	311.8	n/a	143.2	369.9	2.26	153.0
26.335	0.23	fixation	n/a	143.1	373.7	4287.0	n/a	n/a	n/a	n/a
26.567	0.022	saccade	n/a	146.4	375.6	n/a	144.7	325.7	1.9	126.0
26.591	0.226	fixation	n/a	150.6	321.6	4278.0	n/a	n/a	n/a	n/a
26.819	0.018	saccade	n/a	154.4	319.0	n/a	178.8	311.6	0.95	69.0
26.839	0.298	fixation	n/a	179.8	310.7	4272.0	n/a	n/a	n/a	n/a
27.139	0.024	saccade	n/a	177.2	309.3	n/a	125.4	302.1	1.94	128.0
27.165	0.166	fixation	n/a	127.0	305.7	4200.0	n/a	n/a	n/a	n/a
27.333	0.128	saccade	n/a	128.4	308.2	n/a	169.1	294.7	1.6	1224.0
27.359	0.062	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.463	0.154	fixation	n/a	174.2	303.2	4006.0	n/a	n/a	n/a	n/a
27.619	0.026	saccade	n/a	176.5	306.3	n/a	177.4	360.8	2.09	138.0
27.647	0.176	fixation	n/a	179.2	361.3	4179.0	n/a	n/a	n/a	n/a
27.825	0.02	saccade	n/a	179.6	362.4	n/a	149.3	370.7	1.17	85.0
27.847	0.142	fixation	n/a	150.1	370.3	4287.0	n/a	n/a	n/a	n/a
27.991	0.026	saccade	n/a	152.4	371.7	n/a	221.7	368.4	2.59	148.0
28.019	0.154	fixation	n/a	225.5	367.9	4277.0	n/a	n/a	n/a	n/a
28.175	0.032	saccade	n/a	222.2	365.3	n/a	121.7	365.4	3.73	190.0
28.209	0.512	fixation	n/a	121.2	367.5	4205.0	n/a	n/a	n/a	n/a
28.51	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.564	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.723	0.152	saccade	n/a	122.1	365.6	n/a	203.7	153.5	8.66	1634.0
28.787	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.877	0.15	fixation	n/a	203.8	157.0	4045.0	n/a	n/a	n/a	n/a
29.029	0.028	saccade	n/a	199.6	156.7	n/a	130.3	172.3	2.65	158.0
29.059	0.302	fixation	n/a	124.8	174.0	4036.0	n/a	n/a	n/a	n/a
29.363	0.158	saccade	n/a	124.6	171.1	n/a	118.2	170.7	0.24	1572.0
29.407	0.072	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.523	0.568	fixation	n/a	119.8	179.5	4066.0	n/a	n/a	n/a	n/a
30.093	0.022	saccade	n/a	119.3	182.1	n/a	160.9	180.5	1.54	102.0
30.117	0.268	fixation	n/a	162.2	180.7	3964.0	n/a	n/a	n/a	n/a
30.387	0.018	saccade	n/a	169.0	182.7	n/a	198.0	181.1	1.08	81.0
30.407	0.732	fixation	n/a	197.6	183.9	3921.0	n/a	n/a	n/a	n/a
31.141	0.018	saccade	n/a	197.8	187.2	n/a	221.3	183.7	0.9	68.0
31.161	0.222	fixation	n/a	221.7	183.8	4098.0	n/a	n/a	n/a	n/a
31.385	0.016	saccade	n/a	219.8	184.0	n/a	198.4	186.8	0.81	63.0
31.403	0.132	fixation	n/a	197.4	185.6	4145.0	n/a	n/a	n/a	n/a
31.537	0.032	saccade	n/a	199.3	185.4	n/a	282.9	171.5	3.21	161.0
31.571	0.144	fixation	n/a	286.0	172.6	4092.0	n/a	n/a	n/a	n/a
31.717	0.018	saccade	n/a	284.8	174.4	n/a	260.9	178.9	0.93	70.0
31.737	0.338	fixation	n/a	263.5	182.6	4123.0	n/a	n/a	n/a	n/a
32.077	0.026	saccade	n/a	268.9	182.3	n/a	338.6	173.1	2.67	144.0
32.105	0.276	fixation	n/a	346.1	171.6	3956.0	n/a	n/a	n/a	n/a
32.383	0.02	saccade	n/a	347.4	173.8	n/a	378.1	174.7	1.18	87.0
32.405	0.156	fixation	n/a	378.5	176.7	3851.0	n/a	n/a	n/a	n/a
32.563	0.096	saccade	n/a	376.8	185.1	n/a	437.2	181.0	2.34	1497.0
32.595	0.022	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.661	0.316	fixation	n/a	438.4	177.2	3823.0	n/a	n/a	n/a	n/a
32.979	0.024	saccade	n/a	441.7	173.1	n/a	495.4	177.5	2.09	119.0
33.005	0.154	fixation	n/a	500.4	176.6	3821.0	n/a	n/a	n/a	n/a
33.161	0.02	saccade	n/a	502.4	176.2	n/a	534.1	174.0	1.23	82.0
33.183	0.232	fixation	n/a	537.4	174.2	3762.0	n/a	n/a	n/a	n/a
33.417	0.134	saccade	n/a	536.3	179.9	n/a	566.2	164.2	1.3	2478.0
33.441	0.054	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.553	0.182	fixation	n/a	563.7	168.8	3599.0	n/a	n/a	n/a	n/a
33.737	0.06	saccade	n/a	563.4	167.9	n/a	158.1	230.4	15.43	402.0
33.799	0.162	fixation	n/a	151.8	233.1	3788.0	n/a	n/a	n/a	n/a
33.963	0.014	saccade	n/a	148.6	232.7	n/a	132.2	235.0	0.61	53.0
33.979	0.148	fixation	n/a	132.0	234.5	3767.0	n/a	n/a	n/a	n/a
34.129	0.046	saccade	n/a	133.5	234.9	n/a	299.5	224.1	6.16	191.0
34.177	0.224	fixation	n/a	307.1	228.6	3721.0	n/a	n/a	n/a	n/a
34.403	0.022	saccade	n/a	311.2	230.3	n/a	357.9	224.7	1.78	115.0
34.427	0.506	fixation	n/a	374.3	227.2	3742.0	n/a	n/a	n/a	n/a
34.935	0.028	saccade	n/a	373.7	229.9	n/a	438.5	228.5	2.46	114.0
34.965	0.514	fixation	n/a	444.5	231.2	3811.0	n/a	n/a	n/a	n/a
35.222	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.328	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.481	0.05	saccade	n/a	445.7	231.4	n/a	181.8	186.0	10.13	334.0
35.533	0.126	fixation	n/a	176.7	187.6	4002.0	n/a	n/a	n/a	n/a
35.661	0.112	saccade	n/a	173.6	191.7	n/a	112.6	169.1	2.41	775.0
35.775	0.288	fixation	n/a	113.3	175.1	3914.0	n/a	n/a	n/a	n/a
36.065	0.034	saccade	n/a	116.6	178.9	n/a	219.5	175.9	3.81	182.0
36.101	0.19	fixation	n/a	226.8	178.3	3951.0	n/a	n/a	n/a	n/a
36.293	0.018	saccade	n/a	227.0	181.2	n/a	202.6	181.7	0.91	70.0
36.313	0.468	fixation	n/a	203.5	183.4	3879.0	n/a	n/a	n/a	n/a
36.783	0.028	saccade	n/a	203.0	184.4	n/a	286.0	178.0	3.14	169.0
36.813	0.558	fixation	n/a	295.2	180.3	3939.0	n/a	n/a	n/a	n/a
37.373	0.034	saccade	n/a	298.9	182.7	n/a	404.7	180.5	4.02	182.0
37.409	0.098	fixation	n/a	411.0	184.1	3945.0	n/a	n/a	n/a	n/a
37.509	0.132	saccade	n/a	410.9	189.4	n/a	441.4	176.8	1.26	1559.0
37.535	0.064	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.643	0.178	fixation	n/a	440.7	183.5	3837.0	n/a	n/a	n/a	n/a
37.823	0.026	saccade	n/a	443.0	180.0	n/a	512.2	177.2	2.64	134.0
37.851	0.25	fixation	n/a	516.9	178.3	3912.0	n/a	n/a	n/a	n/a
38.103	0.018	saccade	n/a	516.0	181.2	n/a	493.0	181.9	0.88	66.0
38.123	0.108	fixation	n/a	492.8	182.0	3867.0	n/a	n/a	n/a	n/a
38.233	0.026	saccade	n/a	491.0	183.1	n/a	427.1	178.2	2.46	153.0
38.261	0.276	fixation	n/a	422.9	175.2	3849.0	n/a	n/a	n/a	n/a
38.539	0.038	saccade	n/a	425.1	176.4	n/a	555.9	173.1	4.99	204.0
38.579	0.164	fixation	n/a	560.4	173.0	3840.0	n/a	n/a	n/a	n/a
38.745	0.018	saccade	n/a	563.9	169.2	n/a	588.8	169.5	0.95	74.0
38.765	0.102	fixation	n/a	587.2	171.3	3948.0	n/a	n/a	n/a	n/a
38.869	0.066	saccade	n/a	588.3	172.7	n/a	155.4	233.6	16.38	406.0
38.937	0.134	fixation	n/a	148.8	236.9	4100.0	n/a	n/a	n/a	n/a
39.073	0.018	saccade	n/a	147.2	240.3	n/a	120.8	248.5	1.02	77.0
39.093	0.168	fixation	n/a	120.7	249.3	4096.0	n/a	n/a	n/a	n/a
39.263	0.026	saccade	n/a	123.9	250.7	n/a	199.4	244.6	2.81	151.0
39.291	0.182	fixation	n/a	210.9	244.5	3990.0	n/a	n/a	n/a	n/a
39.475	0.11	saccade	n/a	213.5	247.8	n/a	275.7	234.4	2.39	1957.0
39.501	0.046	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.587	0.236	fixation	n/a	278.1	241.8	3716.0	n/a	n/a	n/a	n/a
39.825	0.046	saccade	n/a	281.6	242.1	n/a	429.0	236.6	5.62	183.0
39.873	0.2	fixation	n/a	430.2	237.9	3739.0	n/a	n/a	n/a	n/a
40.075	0.022	saccade	n/a	428.6	240.5	n/a	382.2	240.8	1.78	116.0
40.099	0.364	fixation	n/a	379.2	238.8	3626.0	n/a	n/a	n/a	n/a
40.465	0.028	saccade	n/a	382.9	236.2	n/a	462.6	235.4	3.05	149.0
40.495	0.228	fixation	n/a	470.9	234.7	3577.0	n/a	n/a	n/a	n/a
40.725	0.02	saccade	n/a	470.5	234.9	n/a	440.1	236.1	1.17	84.0
40.747	0.166	fixation	n/a	439.3	237.8	3703.0	n/a	n/a	n/a	n/a
40.915	0.024	saccade	n/a	440.5	239.4	n/a	497.8	236.3	2.2	128.0
40.941	0.15	fixation	n/a	500.8	236.0	3803.0	n/a	n/a	n/a	n/a
41.093	0.024	saccade	n/a	502.8	234.4	n/a	556.2	232.6	2.04	122.0
41.119	0.126	fixation	n/a	557.8	232.2	3884.0	n/a	n/a	n/a	n/a
41.247	0.062	saccade	n/a	558.5	234.0	n/a	165.4	292.4	14.92	387.0
41.311	0.132	fixation	n/a	158.9	297.1	3958.0	n/a	n/a	n/a	n/a
41.445	0.02	saccade	n/a	158.0	302.1	n/a	122.4	306.5	1.32	97.0
41.467	0.142	fixation	n/a	123.8	306.2	3826.0	n/a	n/a	n/a	n/a
41.611	0.028	saccade	n/a	124.5	304.6	n/a	220.0	295.5	3.55	185.0
41.641	0.772	fixation	n/a	245.4	295.2	3565.0	n/a	n/a	n/a	n/a
42.15	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.254	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.415	0.028	saccade	n/a	259.2	293.4	n/a	216.2	220.3	3.23	168.0
42.445	0.02	fixation	n/a	196.2	213.1	3488.0	n/a	n/a	n/a	n/a
42.467	0.116	saccade	n/a	181.7	202.8	n/a	124.1	174.5	2.38	1392.0
