onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
6.623	0.018	saccade	n/a	452.9	228.3	n/a	479.3	230.1	0.95	69.0
6.643	0.466	fixation	n/a	473.9	231.3	2958.0	n/a	n/a	n/a	n/a
7.111	0.028	saccade	n/a	475.8	232.4	n/a	536.4	231.6	2.16	147.0
7.141	0.338	fixation	n/a	535.1	230.5	2934.0	n/a	n/a	n/a	n/a
7.481	0.054	saccade	n/a	534.7	227.9	n/a	151.4	271.3	13.63	515.0
7.537	0.104	fixation	n/a	148.3	274.7	2993.0	n/a	n/a	n/a	n/a
7.643	0.018	saccade	n/a	143.6	277.0	n/a	122.9	292.1	0.9	72.0
7.663	0.348	fixation	n/a	129.6	290.3	2948.0	n/a	n/a	n/a	n/a
8.013	0.03	saccade	n/a	131.2	289.5	n/a	193.0	294.0	2.18	158.0
8.045	0.164	fixation	n/a	190.5	293.5	2913.0	n/a	n/a	n/a	n/a
8.211	0.034	saccade	n/a	192.2	293.0	n/a	300.4	289.5	3.84	263.0
8.247	0.484	fixation	n/a	304.0	288.9	2885.0	n/a	n/a	n/a	n/a
8.733	0.03	saccade	n/a	305.8	288.7	n/a	367.0	289.9	2.18	151.0
8.765	0.184	fixation	n/a	365.6	289.5	2861.0	n/a	n/a	n/a	n/a
8.951	0.016	saccade	n/a	371.6	289.2	n/a	391.9	289.3	0.73	58.0
8.969	0.49	fixation	n/a	389.1	290.7	2892.0	n/a	n/a	n/a	n/a
9.461	0.03	saccade	n/a	393.7	290.4	n/a	466.2	291.3	2.58	181.0
9.493	0.214	fixation	n/a	465.1	289.4	2886.0	n/a	n/a	n/a	n/a
9.709	0.02	saccade	n/a	468.8	289.1	n/a	501.5	289.2	1.16	82.0
9.731	0.374	fixation	n/a	497.1	290.0	2905.0	n/a	n/a	n/a	n/a
10.107	0.024	saccade	n/a	499.7	291.5	n/a	540.2	293.2	1.43	104.0
10.133	0.492	fixation	n/a	547.4	292.8	2904.0	n/a	n/a	n/a	n/a
10.627	0.018	saccade	n/a	554.7	293.1	n/a	584.4	292.2	1.04	74.0
10.647	0.122	fixation	n/a	578.3	292.2	2896.0	n/a	n/a	n/a	n/a
10.771	0.016	saccade	n/a	582.4	291.3	n/a	605.7	293.3	0.82	68.0
10.789	0.124	fixation	n/a	598.1	290.7	2911.0	n/a	n/a	n/a	n/a
10.915	0.052	saccade	n/a	596.9	288.6	n/a	443.4	220.2	5.95	400.0
10.969	0.298	fixation	n/a	437.4	221.3	2957.0	n/a	n/a	n/a	n/a
11.004	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.108	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.269	0.054	saccade	n/a	435.1	222.1	n/a	227.1	157.4	7.79	481.0
11.325	0.08	fixation	n/a	219.1	156.9	2939.0	n/a	n/a	n/a	n/a
11.407	0.03	saccade	n/a	218.9	158.3	n/a	153.3	145.0	2.38	187.0
11.439	0.174	fixation	n/a	155.6	146.7	2878.0	n/a	n/a	n/a	n/a
11.615	0.014	saccade	n/a	152.4	149.6	n/a	133.8	147.8	0.66	55.0
11.631	0.144	fixation	n/a	140.1	148.5	2863.0	n/a	n/a	n/a	n/a
11.777	0.032	saccade	n/a	142.5	150.7	n/a	222.5	153.7	2.84	215.0
11.811	0.364	fixation	n/a	226.0	150.3	2845.0	n/a	n/a	n/a	n/a
12.177	0.028	saccade	n/a	230.7	151.7	n/a	288.6	153.5	2.07	148.0
12.207	0.478	fixation	n/a	290.1	155.1	2856.0	n/a	n/a	n/a	n/a
12.687	0.036	saccade	n/a	299.8	155.6	n/a	423.3	166.3	4.46	286.0
12.725	0.396	fixation	n/a	427.8	165.4	2844.0	n/a	n/a	n/a	n/a
13.123	0.028	saccade	n/a	431.1	167.2	n/a	489.6	169.0	2.1	139.0
13.153	0.25	fixation	n/a	486.5	168.8	2828.0	n/a	n/a	n/a	n/a
13.405	0.016	saccade	n/a	490.9	169.3	n/a	513.7	168.7	0.81	61.0
13.423	0.174	fixation	n/a	509.1	168.3	2863.0	n/a	n/a	n/a	n/a
13.599	0.026	saccade	n/a	512.7	169.8	n/a	563.4	173.3	1.81	130.0
13.627	0.166	fixation	n/a	558.9	171.6	2861.0	n/a	n/a	n/a	n/a
13.795	0.058	saccade	n/a	559.4	172.1	n/a	151.0	217.4	14.55	526.0
13.855	0.146	fixation	n/a	147.8	219.1	2900.0	n/a	n/a	n/a	n/a
14.003	0.018	saccade	n/a	141.7	218.9	n/a	116.7	217.6	0.88	67.0
14.023	0.096	fixation	n/a	124.4	218.1	2873.0	n/a	n/a	n/a	n/a
14.121	0.032	saccade	n/a	128.7	221.0	n/a	219.8	222.5	3.22	238.0
14.155	0.23	fixation	n/a	222.0	220.2	2864.0	n/a	n/a	n/a	n/a
14.387	0.018	saccade	n/a	226.2	219.8	n/a	254.3	222.0	1.0	72.0
14.407	0.148	fixation	n/a	248.8	222.9	2831.0	n/a	n/a	n/a	n/a
14.557	0.036	saccade	n/a	250.6	222.4	n/a	374.0	224.2	4.41	298.0
14.595	0.346	fixation	n/a	379.6	220.6	2799.0	n/a	n/a	n/a	n/a
14.943	0.028	saccade	n/a	383.9	221.0	n/a	441.8	223.2	2.07	149.0
14.973	0.12	fixation	n/a	439.0	223.2	2760.0	n/a	n/a	n/a	n/a
15.095	0.026	saccade	n/a	443.3	223.8	n/a	491.8	222.0	1.73	119.0
15.123	0.138	fixation	n/a	487.5	221.3	2743.0	n/a	n/a	n/a	n/a
15.263	0.036	saccade	n/a	488.6	221.1	n/a	600.7	224.2	3.96	244.0
15.301	0.43	fixation	n/a	602.8	225.0	2713.0	n/a	n/a	n/a	n/a
15.733	0.018	saccade	n/a	606.7	225.2	n/a	632.6	225.6	0.91	64.0
15.753	0.29	fixation	n/a	628.9	229.5	2724.0	n/a	n/a	n/a	n/a
16.045	0.07	saccade	n/a	625.6	228.4	n/a	143.3	280.7	17.0	471.0
16.117	0.114	fixation	n/a	142.4	281.4	2878.0	n/a	n/a	n/a	n/a
16.233	0.018	saccade	n/a	136.0	281.2	n/a	106.6	284.4	1.03	78.0
16.253	0.536	fixation	n/a	114.3	286.2	2881.0	n/a	n/a	n/a	n/a
16.791	0.036	saccade	n/a	114.7	287.2	n/a	213.2	197.4	4.73	290.0
16.829	0.16	fixation	n/a	217.3	198.7	2877.0	n/a	n/a	n/a	n/a
16.991	0.028	saccade	n/a	220.5	197.0	n/a	241.9	145.7	2.01	148.0
17.021	0.108	fixation	n/a	237.8	150.1	2900.0	n/a	n/a	n/a	n/a
17.131	0.03	saccade	n/a	238.2	148.2	n/a	312.4	152.9	2.66	180.0
17.163	0.064	fixation	n/a	307.5	152.9	2900.0	n/a	n/a	n/a	n/a
17.229	0.04	saccade	n/a	307.9	152.2	n/a	138.7	282.0	7.59	399.0
17.271	0.358	fixation	n/a	137.3	288.3	2912.0	n/a	n/a	n/a	n/a
17.631	0.044	saccade	n/a	133.4	288.8	n/a	355.7	166.8	9.01	474.0
17.677	0.22	fixation	n/a	366.7	162.5	2893.0	n/a	n/a	n/a	n/a
17.899	0.03	saccade	n/a	364.8	159.7	n/a	311.8	147.0	1.95	145.0
17.931	0.144	fixation	n/a	317.1	151.0	2914.0	n/a	n/a	n/a	n/a
18.077	0.032	saccade	n/a	315.1	149.8	n/a	240.1	138.4	2.72	222.0
18.108	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.111	0.276	fixation	n/a	243.3	145.9	2931.0	n/a	n/a	n/a	n/a
18.214	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.389	0.03	saccade	n/a	239.7	147.8	n/a	179.4	146.2	2.15	187.0
18.421	0.096	fixation	n/a	181.1	148.0	2940.0	n/a	n/a	n/a	n/a
18.519	0.02	saccade	n/a	178.0	147.3	n/a	145.2	149.6	1.16	82.0
18.541	0.124	fixation	n/a	153.2	149.9	2958.0	n/a	n/a	n/a	n/a
18.667	0.036	saccade	n/a	154.3	150.8	n/a	266.3	154.7	3.99	276.0
18.705	0.23	fixation	n/a	270.0	152.3	2940.0	n/a	n/a	n/a	n/a
18.937	0.026	saccade	n/a	275.5	154.1	n/a	321.2	155.3	1.64	128.0
18.965	0.146	fixation	n/a	320.0	156.1	2903.0	n/a	n/a	n/a	n/a
19.113	0.016	saccade	n/a	317.3	155.4	n/a	291.7	154.2	0.92	72.0
19.131	0.256	fixation	n/a	298.8	152.4	2911.0	n/a	n/a	n/a	n/a
19.389	0.026	saccade	n/a	300.0	153.5	n/a	352.3	158.8	1.89	144.0
19.417	0.282	fixation	n/a	350.1	157.6	2919.0	n/a	n/a	n/a	n/a
19.701	0.03	saccade	n/a	352.1	156.3	n/a	412.4	159.8	2.17	158.0
19.733	0.3	fixation	n/a	412.4	158.2	2900.0	n/a	n/a	n/a	n/a
20.035	0.028	saccade	n/a	416.0	159.4	n/a	477.1	165.0	2.2	150.0
20.065	0.222	fixation	n/a	473.1	163.3	2873.0	n/a	n/a	n/a	n/a
20.289	0.036	saccade	n/a	475.8	163.1	n/a	594.0	174.2	4.22	252.0
20.327	0.43	fixation	n/a	609.2	170.5	2837.0	n/a	n/a	n/a	n/a
20.759	0.062	saccade	n/a	626.1	170.9	n/a	170.1	216.2	16.14	568.0
20.823	0.13	fixation	n/a	165.5	218.0	2884.0	n/a	n/a	n/a	n/a
20.955	0.016	saccade	n/a	159.9	220.3	n/a	133.8	220.0	0.92	75.0
20.973	0.462	fixation	n/a	141.9	221.6	2883.0	n/a	n/a	n/a	n/a
21.437	0.032	saccade	n/a	144.3	223.7	n/a	229.1	222.5	3.0	199.0
21.471	0.22	fixation	n/a	229.5	221.5	2871.0	n/a	n/a	n/a	n/a
21.693	0.034	saccade	n/a	231.8	223.0	n/a	328.3	225.6	3.45	236.0
21.729	0.316	fixation	n/a	324.3	226.5	2887.0	n/a	n/a	n/a	n/a
22.047	0.046	saccade	n/a	319.1	226.6	n/a	235.3	221.0	3.0	254.0
22.095	0.366	fixation	n/a	229.2	222.1	2887.0	n/a	n/a	n/a	n/a
22.463	0.032	saccade	n/a	231.2	222.4	n/a	313.6	224.9	2.94	214.0
22.497	1.136	fixation	n/a	318.7	224.0	2949.0	n/a	n/a	n/a	n/a
23.635	0.016	saccade	n/a	320.9	226.1	n/a	345.0	227.6	0.87	67.0
23.653	0.092	fixation	n/a	338.9	227.5	3004.0	n/a	n/a	n/a	n/a
23.747	0.018	saccade	n/a	341.7	227.1	n/a	367.7	226.4	0.93	69.0
23.767	0.636	fixation	n/a	360.8	228.9	2982.0	n/a	n/a	n/a	n/a
24.405	0.026	saccade	n/a	360.8	233.1	n/a	417.5	232.1	2.03	136.0
24.433	0.134	fixation	n/a	410.9	231.1	2985.0	n/a	n/a	n/a	n/a
24.569	0.042	saccade	n/a	411.8	228.5	n/a	598.9	175.9	6.9	360.0
24.613	0.284	fixation	n/a	610.8	175.2	2931.0	n/a	n/a	n/a	n/a
24.899	0.058	saccade	n/a	621.1	173.4	n/a	169.2	216.1	15.96	590.0
24.959	0.23	fixation	n/a	164.2	218.6	2921.0	n/a	n/a	n/a	n/a
25.142	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.191	0.036	saccade	n/a	158.2	220.1	n/a	255.8	159.2	4.11	287.0
25.229	0.196	fixation	n/a	261.8	161.5	2920.0	n/a	n/a	n/a	n/a
25.244	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.427	0.044	saccade	n/a	261.0	162.9	n/a	178.4	150.4	2.98	254.0
25.473	0.104	fixation	n/a	173.7	152.8	2927.0	n/a	n/a	n/a	n/a
25.579	0.02	saccade	n/a	170.6	156.3	n/a	143.2	157.2	0.97	82.0
25.601	0.166	fixation	n/a	148.9	158.2	2927.0	n/a	n/a	n/a	n/a
25.769	0.034	saccade	n/a	149.2	160.9	n/a	252.9	161.0	3.69	244.0
25.805	0.524	fixation	n/a	256.9	158.5	2931.0	n/a	n/a	n/a	n/a
26.331	0.036	saccade	n/a	264.5	159.4	n/a	380.2	163.4	4.16	256.0
26.369	0.43	fixation	n/a	382.6	159.8	2928.0	n/a	n/a	n/a	n/a
26.801	0.032	saccade	n/a	386.1	159.3	n/a	467.0	167.5	2.91	183.0
26.835	0.142	fixation	n/a	467.3	166.2	2885.0	n/a	n/a	n/a	n/a
26.979	0.016	saccade	n/a	473.1	165.2	n/a	494.3	165.8	0.76	58.0
26.997	0.336	fixation	n/a	490.5	166.5	2878.0	n/a	n/a	n/a	n/a
27.335	0.028	saccade	n/a	494.1	168.4	n/a	566.3	177.0	2.59	166.0
27.365	0.2	fixation	n/a	563.6	173.3	2831.0	n/a	n/a	n/a	n/a
27.567	0.022	saccade	n/a	567.5	171.8	n/a	604.7	171.1	1.31	95.0
27.591	0.07	fixation	n/a	598.4	171.1	2853.0	n/a	n/a	n/a	n/a
27.663	0.064	saccade	n/a	597.6	169.8	n/a	127.4	211.9	16.6	558.0
27.729	0.328	fixation	n/a	123.5	217.3	2896.0	n/a	n/a	n/a	n/a
28.059	0.028	saccade	n/a	122.7	218.2	n/a	179.8	226.0	2.03	148.0
28.089	0.256	fixation	n/a	180.8	221.7	2848.0	n/a	n/a	n/a	n/a
28.347	0.04	saccade	n/a	191.8	219.5	n/a	343.1	147.4	5.99	337.0
28.389	0.75	fixation	n/a	351.3	147.5	2812.0	n/a	n/a	n/a	n/a
28.79	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.141	0.054	saccade	n/a	350.7	149.8	n/a	160.9	205.7	7.06	423.0
29.197	0.196	fixation	n/a	153.9	214.2	2990.0	n/a	n/a	n/a	n/a
29.395	0.03	saccade	n/a	153.5	213.2	n/a	151.4	151.4	2.23	176.0
29.427	0.174	fixation	n/a	155.0	157.8	3034.0	n/a	n/a	n/a	n/a
29.603	0.028	saccade	n/a	157.5	157.1	n/a	218.5	153.9	2.17	152.0
29.633	0.194	fixation	n/a	217.3	154.7	3062.0	n/a	n/a	n/a	n/a
29.829	0.032	saccade	n/a	219.8	157.9	n/a	145.8	151.4	2.64	212.0
29.863	0.18	fixation	n/a	148.7	155.1	3077.0	n/a	n/a	n/a	n/a
30.045	0.034	saccade	n/a	147.1	159.1	n/a	165.4	240.0	2.98	221.0
30.081	0.24	fixation	n/a	167.7	239.7	3192.0	n/a	n/a	n/a	n/a
30.323	0.022	saccade	n/a	165.0	239.3	n/a	138.9	219.6	1.16	88.0
30.347	0.21	fixation	n/a	146.2	226.3	3222.0	n/a	n/a	n/a	n/a
30.559	0.03	saccade	n/a	146.2	226.7	n/a	125.6	167.7	2.24	160.0
30.591	0.222	fixation	n/a	128.9	172.0	3188.0	n/a	n/a	n/a	n/a
30.815	0.028	saccade	n/a	129.0	169.4	n/a	196.0	160.5	2.39	162.0
30.845	0.264	fixation	n/a	192.1	161.1	3184.0	n/a	n/a	n/a	n/a
31.111	0.07	saccade	n/a	198.5	170.7	n/a	228.6	172.4	1.07	327.0
31.183	0.106	fixation	n/a	223.5	170.0	3214.0	n/a	n/a	n/a	n/a
31.291	0.034	saccade	n/a	223.1	169.3	n/a	158.1	226.4	3.1	244.0
31.327	0.162	fixation	n/a	155.0	221.2	3188.0	n/a	n/a	n/a	n/a
31.491	0.126	saccade	n/a	161.7	223.4	n/a	119.2	239.5	1.6	652.0
31.539	0.014	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.619	0.126	fixation	n/a	116.2	237.8	3182.0	n/a	n/a	n/a	n/a
31.747	0.148	saccade	n/a	117.1	238.1	n/a	134.7	277.0	1.52	768.0
31.791	0.04	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.897	0.308	fixation	n/a	133.7	273.0	3207.0	n/a	n/a	n/a	n/a
32.207	0.018	saccade	n/a	135.0	269.8	n/a	125.8	243.9	0.98	73.0
32.227	0.21	fixation	n/a	129.8	248.2	3203.0	n/a	n/a	n/a	n/a
32.439	0.034	saccade	n/a	130.0	250.0	n/a	149.6	337.9	3.2	197.0
32.475	0.342	fixation	n/a	148.5	329.8	3179.0	n/a	n/a	n/a	n/a
32.819	0.032	saccade	n/a	153.7	329.0	n/a	140.6	261.1	2.46	187.0
32.853	0.14	fixation	n/a	142.0	263.6	3129.0	n/a	n/a	n/a	n/a
32.995	0.024	saccade	n/a	141.0	258.8	n/a	132.9	220.8	1.39	114.0
33.021	0.274	fixation	n/a	136.2	226.8	3106.0	n/a	n/a	n/a	n/a
33.297	0.016	saccade	n/a	138.0	226.3	n/a	158.7	222.6	0.74	56.0
33.315	0.346	fixation	n/a	158.7	225.3	3149.0	n/a	n/a	n/a	n/a
33.43	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.49	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.663	0.032	saccade	n/a	157.0	220.5	n/a	134.3	153.4	2.55	190.0
33.697	0.222	fixation	n/a	137.8	159.3	3204.0	n/a	n/a	n/a	n/a
33.921	0.034	saccade	n/a	137.2	159.4	n/a	241.0	166.0	3.69	244.0
33.957	0.2	fixation	n/a	238.4	165.1	3176.0	n/a	n/a	n/a	n/a
34.159	0.034	saccade	n/a	239.3	167.3	n/a	341.2	169.1	3.65	241.0
34.195	0.202	fixation	n/a	342.0	168.3	3117.0	n/a	n/a	n/a	n/a
34.399	0.026	saccade	n/a	348.0	169.8	n/a	393.2	170.2	1.63	116.0
34.427	0.198	fixation	n/a	391.3	170.1	3100.0	n/a	n/a	n/a	n/a
34.627	0.022	saccade	n/a	394.7	168.0	n/a	439.2	169.5	1.6	107.0
34.651	0.206	fixation	n/a	434.7	170.9	3058.0	n/a	n/a	n/a	n/a
34.859	0.022	saccade	n/a	439.6	170.6	n/a	482.6	171.5	1.54	110.0
34.883	0.562	fixation	n/a	478.9	171.4	2997.0	n/a	n/a	n/a	n/a
35.447	0.03	saccade	n/a	482.7	174.6	n/a	553.5	180.6	2.53	154.0
35.479	0.264	fixation	n/a	551.4	176.0	2945.0	n/a	n/a	n/a	n/a
35.745	0.056	saccade	n/a	565.4	176.2	n/a	161.3	223.5	14.38	537.0
35.803	0.226	fixation	n/a	157.7	227.4	2997.0	n/a	n/a	n/a	n/a
36.031	0.02	saccade	n/a	153.6	231.5	n/a	119.1	229.9	1.21	86.0
36.053	0.172	fixation	n/a	125.5	228.8	2969.0	n/a	n/a	n/a	n/a
36.227	0.034	saccade	n/a	124.5	227.6	n/a	237.4	230.8	3.99	278.0
36.263	0.446	fixation	n/a	237.5	226.6	2924.0	n/a	n/a	n/a	n/a
36.711	0.014	saccade	n/a	241.6	225.1	n/a	257.4	225.8	0.56	48.0
36.727	0.44	fixation	n/a	255.6	223.8	2903.0	n/a	n/a	n/a	n/a
37.169	0.032	saccade	n/a	259.1	225.0	n/a	334.5	225.2	2.7	188.0
37.203	0.216	fixation	n/a	334.1	222.4	2905.0	n/a	n/a	n/a	n/a
37.421	0.028	saccade	n/a	337.1	224.4	n/a	392.7	228.6	2.01	136.0
37.451	0.462	fixation	n/a	388.7	229.7	2944.0	n/a	n/a	n/a	n/a
37.915	0.02	saccade	n/a	391.4	233.4	n/a	428.4	231.3	1.33	94.0
37.937	0.488	fixation	n/a	422.4	229.3	2949.0	n/a	n/a	n/a	n/a
38.427	0.024	saccade	n/a	422.9	230.2	n/a	472.4	234.2	1.78	120.0
38.453	0.288	fixation	n/a	468.3	231.7	2993.0	n/a	n/a	n/a	n/a
38.743	0.03	saccade	n/a	468.2	230.0	n/a	534.6	233.2	2.37	155.0
38.775	0.228	fixation	n/a	529.9	232.6	3037.0	n/a	n/a	n/a	n/a
39.005	0.02	saccade	n/a	533.2	233.4	n/a	568.3	235.8	1.25	84.0
39.027	0.176	fixation	n/a	562.2	236.7	3032.0	n/a	n/a	n/a	n/a
39.205	0.056	saccade	n/a	561.0	237.6	n/a	151.6	283.7	14.56	556.0
39.263	0.48	fixation	n/a	147.7	288.3	3032.0	n/a	n/a	n/a	n/a
39.745	0.016	saccade	n/a	148.9	288.7	n/a	174.2	291.7	0.9	70.0
39.763	0.118	fixation	n/a	170.0	292.3	3006.0	n/a	n/a	n/a	n/a
39.883	0.032	saccade	n/a	172.3	292.2	n/a	259.1	285.8	3.09	227.0
39.917	0.15	fixation	n/a	258.9	287.5	3014.0	n/a	n/a	n/a	n/a
40.069	0.034	saccade	n/a	261.6	287.4	n/a	354.1	289.3	3.31	224.0
40.105	0.272	fixation	n/a	354.4	288.9	2993.0	n/a	n/a	n/a	n/a
40.379	0.03	saccade	n/a	357.6	290.4	n/a	433.4	292.7	2.71	190.0
40.411	0.23	fixation	n/a	431.8	290.8	2932.0	n/a	n/a	n/a	n/a
40.643	0.03	saccade	n/a	434.6	289.0	n/a	494.7	289.3	2.14	144.0
40.675	0.164	fixation	n/a	492.6	289.4	2885.0	n/a	n/a	n/a	n/a
40.841	0.032	saccade	n/a	495.4	290.7	n/a	581.4	287.8	3.05	201.0
40.875	0.194	fixation	n/a	579.7	287.6	2818.0	n/a	n/a	n/a	n/a
41.071	0.058	saccade	n/a	579.3	286.0	n/a	150.5	330.1	15.15	509.0
41.131	0.102	fixation	n/a	151.3	334.3	2863.0	n/a	n/a	n/a	n/a
41.235	0.018	saccade	n/a	148.7	338.6	n/a	120.1	344.7	1.02	80.0
41.255	0.85	fixation	n/a	118.3	349.3	2835.0	n/a	n/a	n/a	n/a
42.107	0.014	saccade	n/a	121.2	349.7	n/a	137.6	350.5	0.58	49.0
42.123	0.122	fixation	n/a	134.9	351.9	2874.0	n/a	n/a	n/a	n/a
42.247	0.036	saccade	n/a	134.1	350.1	n/a	244.5	248.4	5.34	321.0
42.285	1.038	fixation	n/a	248.0	239.5	2914.0	n/a	n/a	n/a	n/a
43.325	0.034	saccade	n/a	247.3	247.9	n/a	166.4	317.4	3.81	208.0
43.361	0.194	fixation	n/a	171.5	316.5	3062.0	n/a	n/a	n/a	n/a
43.557	0.034	saccade	n/a	173.0	319.1	n/a	239.3	226.5	4.09	287.0
43.593	0.27	fixation	n/a	241.8	229.5	3146.0	n/a	n/a	n/a	n/a
43.688	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.792	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.865	0.032	saccade	n/a	242.6	225.6	n/a	181.1	164.6	3.12	240.0
43.899	0.096	fixation	n/a	187.6	169.8	3085.0	n/a	n/a	n/a	n/a
43.997	0.024	saccade	n/a	185.2	171.1	n/a	146.1	167.2	1.4	106.0
44.023	0.154	fixation	n/a	152.1	168.1	3015.0	n/a	n/a	n/a	n/a
44.179	0.028	saccade	n/a	154.1	167.3	n/a	213.4	163.6	2.11	158.0
44.209	0.294	fixation	n/a	211.0	163.4	2949.0	n/a	n/a	n/a	n/a
44.505	0.02	saccade	n/a	213.7	162.3	n/a	251.7	162.1	1.36	95.0
44.527	0.166	fixation	n/a	248.0	162.5	2897.0	n/a	n/a	n/a	n/a
44.695	0.026	saccade	n/a	253.0	164.3	n/a	307.0	167.6	1.95	142.0
44.723	0.116	fixation	n/a	302.9	166.0	2892.0	n/a	n/a	n/a	n/a
44.841	0.028	saccade	n/a	307.4	166.5	n/a	361.9	173.7	1.98	144.0
44.871	0.21	fixation	n/a	359.1	171.9	2890.0	n/a	n/a	n/a	n/a
45.083	0.03	saccade	n/a	360.5	170.5	n/a	430.3	169.8	2.52	159.0
