onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
5.108	0.306	fixation	n/a	198.3	523.6	4974.0	n/a	n/a	n/a	n/a
5.416	0.028	saccade	n/a	206.4	538.2	n/a	295.3	538.0	3.1	152.0
5.446	0.08	fixation	n/a	305.0	538.1	4974.0	n/a	n/a	n/a	n/a
5.528	0.058	saccade	n/a	304.8	538.6	n/a	189.3	196.8	12.74	389.0
5.588	0.202	fixation	n/a	194.5	194.2	4875.0	n/a	n/a	n/a	n/a
5.792	0.07	saccade	n/a	197.3	200.2	n/a	448.0	543.8	14.96	376.0
5.864	0.256	fixation	n/a	444.9	538.4	4817.0	n/a	n/a	n/a	n/a
6.122	0.024	saccade	n/a	445.2	535.0	n/a	503.9	537.1	2.04	118.0
6.148	0.234	fixation	n/a	508.8	539.8	4806.0	n/a	n/a	n/a	n/a
6.384	0.024	saccade	n/a	513.5	540.3	n/a	568.2	543.2	1.89	107.0
6.41	0.12	fixation	n/a	574.3	544.1	4672.0	n/a	n/a	n/a	n/a
6.532	0.13	saccade	n/a	575.6	546.1	n/a	222.6	127.4	19.07	943.0
6.562	0.044	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.664	0.14	fixation	n/a	226.8	158.3	4587.0	n/a	n/a	n/a	n/a
6.806	0.024	saccade	n/a	223.8	162.9	n/a	157.3	159.5	2.32	140.0
6.832	0.218	fixation	n/a	151.9	162.2	4603.0	n/a	n/a	n/a	n/a
7.052	0.028	saccade	n/a	154.2	166.1	n/a	235.7	156.4	2.86	144.0
7.082	0.178	fixation	n/a	240.5	153.5	4679.0	n/a	n/a	n/a	n/a
7.262	0.024	saccade	n/a	241.4	154.2	n/a	303.0	153.2	2.16	127.0
7.288	0.25	fixation	n/a	305.7	155.2	4716.0	n/a	n/a	n/a	n/a
7.54	0.026	saccade	n/a	304.7	160.2	n/a	375.8	156.6	2.5	136.0
7.568	0.238	fixation	n/a	380.7	154.8	4780.0	n/a	n/a	n/a	n/a
7.808	0.026	saccade	n/a	381.5	157.6	n/a	460.2	153.3	2.76	142.0
7.836	0.204	fixation	n/a	466.2	154.2	4848.0	n/a	n/a	n/a	n/a
8.042	0.03	saccade	n/a	463.4	153.9	n/a	554.9	152.7	3.17	138.0
8.074	0.398	fixation	n/a	555.7	156.9	4884.0	n/a	n/a	n/a	n/a
8.474	0.064	saccade	n/a	557.3	162.0	n/a	146.0	221.9	14.39	376.0
8.54	0.334	fixation	n/a	137.7	230.8	5019.0	n/a	n/a	n/a	n/a
8.876	0.028	saccade	n/a	124.4	229.5	n/a	207.5	225.8	2.89	150.0
8.906	0.152	fixation	n/a	215.7	226.5	5054.0	n/a	n/a	n/a	n/a
9.06	0.026	saccade	n/a	217.7	227.4	n/a	286.6	226.7	2.42	133.0
9.088	0.172	fixation	n/a	290.3	225.6	5025.0	n/a	n/a	n/a	n/a
9.262	0.028	saccade	n/a	292.1	226.9	n/a	372.1	226.4	2.82	162.0
9.292	0.15	fixation	n/a	376.5	227.8	4958.0	n/a	n/a	n/a	n/a
9.444	0.136	saccade	n/a	375.3	226.7	n/a	462.8	195.7	3.26	1436.0
9.488	0.044	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.582	0.1	fixation	n/a	463.3	230.2	4929.0	n/a	n/a	n/a	n/a
9.684	0.024	saccade	n/a	466.8	232.6	n/a	529.5	230.4	2.19	120.0
9.71	0.18	fixation	n/a	535.7	230.5	4935.0	n/a	n/a	n/a	n/a
9.892	0.024	saccade	n/a	539.4	232.2	n/a	595.7	229.6	1.95	112.0
9.918	0.13	fixation	n/a	599.5	227.9	4799.0	n/a	n/a	n/a	n/a
10.05	0.068	saccade	n/a	598.8	223.7	n/a	144.2	304.2	16.01	392.0
10.12	0.144	fixation	n/a	154.3	307.2	4834.0	n/a	n/a	n/a	n/a
10.266	0.022	saccade	n/a	158.4	310.7	n/a	113.4	308.3	1.57	105.0
10.29	0.158	fixation	n/a	110.9	307.1	4800.0	n/a	n/a	n/a	n/a
10.45	0.03	saccade	n/a	111.0	304.6	n/a	225.1	296.1	4.0	196.0
10.482	0.28	fixation	n/a	234.3	291.0	4698.0	n/a	n/a	n/a	n/a
10.764	0.026	saccade	n/a	234.6	289.1	n/a	296.6	292.0	2.19	106.0
10.792	0.188	fixation	n/a	304.9	289.5	4614.0	n/a	n/a	n/a	n/a
10.982	0.028	saccade	n/a	303.6	287.0	n/a	387.4	285.7	2.96	153.0
11.012	0.23	fixation	n/a	394.1	287.2	4558.0	n/a	n/a	n/a	n/a
11.244	0.026	saccade	n/a	398.8	289.1	n/a	460.1	284.9	2.17	112.0
11.272	0.18	fixation	n/a	466.5	282.7	4579.0	n/a	n/a	n/a	n/a
11.454	0.018	saccade	n/a	468.9	286.6	n/a	499.0	287.9	1.06	72.0
11.474	0.164	fixation	n/a	502.5	288.2	4609.0	n/a	n/a	n/a	n/a
11.64	0.038	saccade	n/a	502.0	286.7	n/a	355.1	286.3	5.18	249.0
11.68	0.248	fixation	n/a	360.4	285.7	4707.0	n/a	n/a	n/a	n/a
11.93	0.022	saccade	n/a	362.5	283.7	n/a	401.4	284.0	1.37	86.0
11.954	0.072	fixation	n/a	403.5	285.2	4791.0	n/a	n/a	n/a	n/a
12.028	0.14	saccade	n/a	404.5	286.2	n/a	480.7	286.9	2.68	1463.0
12.062	0.052	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.17	0.046	fixation	n/a	476.2	307.8	4834.0	n/a	n/a	n/a	n/a
12.218	0.508	saccade	n/a	476.1	318.6	n/a	610.8	800.3	17.16	333.0
12.346	0.244	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.728	0.052	fixation	n/a	614.1	817.8	4840.0	n/a	n/a	n/a	n/a
12.782	0.016	saccade	n/a	614.8	841.9	n/a	612.0	886.8	1.45	111.0
12.8	0.152	fixation	n/a	650.6	936.6	4617.0	n/a	n/a	n/a	n/a
12.954	0.014	saccade	n/a	683.2	979.3	n/a	701.4	992.8	0.71	63.0
12.97	0.084	fixation	n/a	688.8	981.8	4593.0	n/a	n/a	n/a	n/a
13.056	0.602	saccade	n/a	691.1	979.5	n/a	387.6	276.0	25.42	767.0
13.08	0.514	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.66	0.096	fixation	n/a	386.0	302.9	5668.0	n/a	n/a	n/a	n/a
13.688	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.752	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.758	0.022	saccade	n/a	384.0	308.1	n/a	388.6	260.2	1.74	114.0
13.782	0.19	fixation	n/a	389.9	265.1	5684.0	n/a	n/a	n/a	n/a
13.974	0.048	saccade	n/a	384.1	277.0	n/a	186.5	159.5	8.15	321.0
14.024	0.108	fixation	n/a	191.6	164.4	5304.0	n/a	n/a	n/a	n/a
14.134	0.022	saccade	n/a	191.8	164.3	n/a	136.6	156.8	1.95	118.0
14.158	0.44	fixation	n/a	139.9	165.7	4989.0	n/a	n/a	n/a	n/a
14.6	0.026	saccade	n/a	130.8	168.6	n/a	199.9	162.9	2.42	133.0
14.628	0.176	fixation	n/a	204.7	163.3	4882.0	n/a	n/a	n/a	n/a
14.806	0.02	saccade	n/a	206.5	161.5	n/a	242.0	160.8	1.25	79.0
14.828	0.14	fixation	n/a	246.0	161.0	4935.0	n/a	n/a	n/a	n/a
14.97	0.024	saccade	n/a	248.6	163.0	n/a	309.2	160.9	2.14	128.0
14.996	0.144	fixation	n/a	314.0	161.7	4961.0	n/a	n/a	n/a	n/a
15.142	0.03	saccade	n/a	320.4	162.5	n/a	423.5	157.9	3.64	169.0
15.174	0.158	fixation	n/a	432.6	160.0	4924.0	n/a	n/a	n/a	n/a
15.334	0.028	saccade	n/a	436.4	163.9	n/a	527.2	169.5	3.2	168.0
15.364	0.208	fixation	n/a	533.2	171.5	4917.0	n/a	n/a	n/a	n/a
15.574	0.064	saccade	n/a	529.9	170.2	n/a	123.9	240.4	14.39	376.0
15.64	0.226	fixation	n/a	134.3	241.1	4967.0	n/a	n/a	n/a	n/a
15.868	0.038	saccade	n/a	136.2	238.4	n/a	294.0	223.6	5.58	245.0
15.908	0.252	fixation	n/a	294.1	225.1	5010.0	n/a	n/a	n/a	n/a
16.162	0.03	saccade	n/a	293.1	224.8	n/a	392.9	225.6	3.54	179.0
16.194	0.254	fixation	n/a	398.9	224.6	5024.0	n/a	n/a	n/a	n/a
16.45	0.026	saccade	n/a	397.9	224.6	n/a	459.6	229.3	2.18	116.0
16.478	0.13	fixation	n/a	466.6	229.6	5004.0	n/a	n/a	n/a	n/a
16.61	0.022	saccade	n/a	468.2	229.6	n/a	508.9	229.2	1.43	85.0
16.634	0.23	fixation	n/a	513.6	231.3	4963.0	n/a	n/a	n/a	n/a
16.866	0.028	saccade	n/a	514.3	232.2	n/a	602.7	232.0	3.08	158.0
16.896	0.194	fixation	n/a	605.1	233.8	4965.0	n/a	n/a	n/a	n/a
17.092	0.024	saccade	n/a	606.4	233.9	n/a	661.8	238.8	1.91	111.0
17.118	0.162	fixation	n/a	664.9	238.2	4913.0	n/a	n/a	n/a	n/a
17.282	0.074	saccade	n/a	660.4	237.6	n/a	136.4	306.3	18.23	418.0
17.358	0.16	fixation	n/a	148.5	305.0	4988.0	n/a	n/a	n/a	n/a
17.52	0.016	saccade	n/a	150.1	305.6	n/a	125.8	304.1	0.85	66.0
17.538	0.088	fixation	n/a	127.0	303.4	4990.0	n/a	n/a	n/a	n/a
17.628	0.026	saccade	n/a	131.3	305.7	n/a	192.4	295.7	2.17	115.0
17.656	0.062	fixation	n/a	196.9	296.2	4975.0	n/a	n/a	n/a	n/a
17.72	0.126	saccade	n/a	197.8	299.4	n/a	258.8	272.1	2.36	3035.0
17.75	0.038	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.848	0.208	fixation	n/a	254.0	293.9	4932.0	n/a	n/a	n/a	n/a
18.058	0.03	saccade	n/a	256.9	293.9	n/a	346.5	293.0	3.17	171.0
18.09	0.158	fixation	n/a	348.6	292.6	4929.0	n/a	n/a	n/a	n/a
18.25	0.026	saccade	n/a	349.4	291.5	n/a	416.0	291.2	2.36	128.0
18.278	0.182	fixation	n/a	422.0	291.0	4899.0	n/a	n/a	n/a	n/a
18.462	0.024	saccade	n/a	426.1	290.5	n/a	483.2	288.6	2.02	117.0
18.488	0.116	fixation	n/a	488.8	288.1	4946.0	n/a	n/a	n/a	n/a
18.606	0.022	saccade	n/a	492.5	289.9	n/a	541.8	292.5	1.73	103.0
18.63	0.216	fixation	n/a	548.4	295.1	4939.0	n/a	n/a	n/a	n/a
18.848	0.022	saccade	n/a	552.0	295.1	n/a	595.2	297.4	1.5	92.0
18.872	0.492	fixation	n/a	597.8	297.5	4952.0	n/a	n/a	n/a	n/a
19.366	0.024	saccade	n/a	594.4	298.3	n/a	540.9	296.7	1.86	115.0
19.392	0.138	fixation	n/a	538.4	297.5	5033.0	n/a	n/a	n/a	n/a
19.532	0.048	saccade	n/a	538.1	302.7	n/a	520.9	498.8	6.99	200.0
19.582	0.156	fixation	n/a	517.3	507.7	5136.0	n/a	n/a	n/a	n/a
19.74	0.028	saccade	n/a	513.4	508.6	n/a	434.2	527.1	2.85	160.0
19.77	0.17	fixation	n/a	432.1	530.5	5193.0	n/a	n/a	n/a	n/a
19.942	0.116	saccade	n/a	433.5	530.6	n/a	577.1	290.9	9.87	1086.0
19.99	0.008	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.06	0.23	fixation	n/a	582.8	318.7	4971.0	n/a	n/a	n/a	n/a
20.292	0.068	saccade	n/a	598.6	310.9	n/a	159.2	368.5	15.42	391.0
20.362	0.13	fixation	n/a	166.2	370.2	4881.0	n/a	n/a	n/a	n/a
20.494	0.02	saccade	n/a	167.0	372.0	n/a	133.6	368.9	1.18	86.0
20.516	0.178	fixation	n/a	133.4	363.9	4890.0	n/a	n/a	n/a	n/a
20.696	0.024	saccade	n/a	136.2	361.9	n/a	205.7	354.9	2.45	135.0
20.722	0.24	fixation	n/a	212.1	353.9	4946.0	n/a	n/a	n/a	n/a
20.964	0.026	saccade	n/a	212.5	353.0	n/a	280.8	346.8	2.42	134.0
20.992	0.176	fixation	n/a	284.3	347.1	4987.0	n/a	n/a	n/a	n/a
21.17	0.152	saccade	n/a	283.4	347.8	n/a	292.9	322.6	0.97	1280.0
21.202	0.062	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.324	0.472	fixation	n/a	297.0	348.3	4972.0	n/a	n/a	n/a	n/a
21.798	0.028	saccade	n/a	298.9	343.4	n/a	252.6	277.3	2.89	142.0
21.828	0.188	fixation	n/a	251.3	272.8	4910.0	n/a	n/a	n/a	n/a
22.018	0.03	saccade	n/a	246.7	275.3	n/a	163.4	291.9	2.99	162.0
22.05	0.216	fixation	n/a	160.3	294.5	4966.0	n/a	n/a	n/a	n/a
22.268	0.032	saccade	n/a	159.4	294.8	n/a	256.3	236.4	3.99	176.0
22.302	0.152	fixation	n/a	267.5	233.0	4993.0	n/a	n/a	n/a	n/a
22.456	0.026	saccade	n/a	268.1	230.7	n/a	341.4	229.9	2.59	140.0
22.484	0.14	fixation	n/a	350.4	227.9	4999.0	n/a	n/a	n/a	n/a
22.626	0.026	saccade	n/a	354.1	229.8	n/a	428.2	227.8	2.62	136.0
22.654	0.17	fixation	n/a	435.3	226.4	5002.0	n/a	n/a	n/a	n/a
22.826	0.026	saccade	n/a	437.8	229.6	n/a	508.1	231.1	2.48	132.0
22.854	0.214	fixation	n/a	513.2	231.1	5004.0	n/a	n/a	n/a	n/a
23.07	0.03	saccade	n/a	515.2	232.4	n/a	613.3	235.7	3.41	174.0
23.102	0.26	fixation	n/a	619.5	238.2	4934.0	n/a	n/a	n/a	n/a
23.364	0.022	saccade	n/a	621.5	242.1	n/a	667.5	241.0	1.57	99.0
23.388	0.156	fixation	n/a	671.5	241.5	4888.0	n/a	n/a	n/a	n/a
23.546	0.076	saccade	n/a	671.6	244.8	n/a	132.3	325.8	18.85	410.0
23.624	0.304	fixation	n/a	146.6	324.0	4893.0	n/a	n/a	n/a	n/a
23.93	0.158	saccade	n/a	143.1	319.3	n/a	293.4	565.3	10.19	1375.0
23.966	0.082	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.09	0.176	fixation	n/a	285.6	561.3	4779.0	n/a	n/a	n/a	n/a
24.268	0.028	saccade	n/a	288.0	558.6	n/a	377.7	544.2	3.19	156.0
24.298	0.214	fixation	n/a	382.3	543.6	4788.0	n/a	n/a	n/a	n/a
24.514	0.028	saccade	n/a	378.8	543.8	n/a	305.1	548.1	2.59	147.0
24.544	0.044	fixation	n/a	308.0	549.8	4712.0	n/a	n/a	n/a	n/a
24.59	0.038	saccade	n/a	310.7	549.8	n/a	472.3	551.4	5.66	246.0
24.63	0.236	fixation	n/a	477.7	553.2	4688.0	n/a	n/a	n/a	n/a
24.868	0.036	saccade	n/a	475.5	552.7	n/a	346.2	547.8	4.54	242.0
24.906	0.214	fixation	n/a	352.1	547.6	4775.0	n/a	n/a	n/a	n/a
25.122	0.02	saccade	n/a	355.0	546.8	n/a	391.2	543.1	1.28	87.0
25.144	0.22	fixation	n/a	391.6	542.0	4919.0	n/a	n/a	n/a	n/a
25.366	0.024	saccade	n/a	389.0	542.0	n/a	443.8	539.5	1.93	115.0
25.392	0.322	fixation	n/a	448.8	541.7	4990.0	n/a	n/a	n/a	n/a
25.716	0.024	saccade	n/a	449.9	542.5	n/a	501.6	549.1	1.82	104.0
25.742	0.17	fixation	n/a	506.1	549.7	4965.0	n/a	n/a	n/a	n/a
25.914	0.174	saccade	n/a	508.4	553.0	n/a	502.4	496.4	2.01	927.0
25.946	0.092	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.09	0.126	fixation	n/a	494.9	539.0	4988.0	n/a	n/a	n/a	n/a
26.218	0.026	saccade	n/a	489.5	546.8	n/a	424.8	536.5	2.29	140.0
26.246	0.132	fixation	n/a	423.1	536.0	4988.0	n/a	n/a	n/a	n/a
26.38	0.056	saccade	n/a	421.1	533.5	n/a	279.9	245.0	11.43	342.0
26.438	0.37	fixation	n/a	278.6	232.8	4937.0	n/a	n/a	n/a	n/a
26.81	0.024	saccade	n/a	283.2	228.1	n/a	345.6	224.6	2.21	118.0
26.836	0.142	fixation	n/a	356.4	224.2	4936.0	n/a	n/a	n/a	n/a
26.98	0.022	saccade	n/a	360.5	224.9	n/a	409.5	222.1	1.73	105.0
27.004	0.232	fixation	n/a	419.2	225.1	4989.0	n/a	n/a	n/a	n/a
27.238	0.026	saccade	n/a	421.2	227.6	n/a	494.8	227.7	2.59	134.0
27.266	0.38	fixation	n/a	499.5	227.4	5019.0	n/a	n/a	n/a	n/a
27.648	0.028	saccade	n/a	500.9	227.7	n/a	592.1	231.7	3.18	161.0
27.678	0.26	fixation	n/a	601.0	232.8	5008.0	n/a	n/a	n/a	n/a
27.94	0.024	saccade	n/a	603.8	235.7	n/a	662.5	236.9	2.02	114.0
27.966	0.12	fixation	n/a	668.3	237.4	4988.0	n/a	n/a	n/a	n/a
28.088	0.076	saccade	n/a	668.0	237.4	n/a	143.6	305.8	18.24	404.0
28.166	0.25	fixation	n/a	155.5	306.3	4947.0	n/a	n/a	n/a	n/a
28.418	0.128	saccade	n/a	157.5	312.7	n/a	178.2	173.9	5.0	1458.0
28.454	0.036	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.548	0.156	fixation	n/a	179.8	201.7	4846.0	n/a	n/a	n/a	n/a
28.706	0.022	saccade	n/a	183.7	205.1	n/a	222.7	180.8	1.62	97.0
28.73	0.122	fixation	n/a	226.4	178.0	4828.0	n/a	n/a	n/a	n/a
28.854	0.026	saccade	n/a	227.9	177.0	n/a	294.9	175.6	2.36	121.0
28.882	0.218	fixation	n/a	304.5	176.7	4809.0	n/a	n/a	n/a	n/a
29.102	0.038	saccade	n/a	308.8	177.5	n/a	467.5	176.8	5.61	233.0
29.142	0.16	fixation	n/a	472.0	176.3	4888.0	n/a	n/a	n/a	n/a
29.304	0.026	saccade	n/a	472.1	177.1	n/a	538.4	176.4	2.32	119.0
29.332	0.148	fixation	n/a	543.4	178.7	4938.0	n/a	n/a	n/a	n/a
29.482	0.06	saccade	n/a	541.6	179.7	n/a	181.4	253.5	12.87	379.0
29.544	0.182	fixation	n/a	187.6	255.0	5028.0	n/a	n/a	n/a	n/a
29.728	0.036	saccade	n/a	190.4	256.4	n/a	311.7	237.3	4.34	201.0
29.766	0.512	fixation	n/a	311.2	235.8	5153.0	n/a	n/a	n/a	n/a
30.018	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.082	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.28	0.04	saccade	n/a	310.4	236.3	n/a	157.8	183.8	5.69	232.0
30.322	0.11	fixation	n/a	157.5	186.6	5253.0	n/a	n/a	n/a	n/a
30.434	0.018	saccade	n/a	154.1	186.8	n/a	129.2	179.6	0.91	65.0
30.454	0.112	fixation	n/a	129.4	182.5	5195.0	n/a	n/a	n/a	n/a
30.568	0.028	saccade	n/a	129.2	181.1	n/a	218.8	181.9	3.14	164.0
30.598	0.132	fixation	n/a	220.9	180.8	5113.0	n/a	n/a	n/a	n/a
30.732	0.022	saccade	n/a	219.0	179.0	n/a	170.4	177.6	1.71	108.0
30.756	0.182	fixation	n/a	166.7	177.6	5102.0	n/a	n/a	n/a	n/a
30.94	0.034	saccade	n/a	166.2	177.8	n/a	283.1	168.8	4.12	206.0
30.976	0.152	fixation	n/a	289.2	171.5	5138.0	n/a	n/a	n/a	n/a
31.13	0.038	saccade	n/a	291.1	170.1	n/a	442.1	167.6	5.34	235.0
31.17	0.202	fixation	n/a	447.0	165.1	5128.0	n/a	n/a	n/a	n/a
31.374	0.028	saccade	n/a	448.5	166.4	n/a	536.4	169.2	3.08	149.0
31.404	0.128	fixation	n/a	541.4	171.9	5094.0	n/a	n/a	n/a	n/a
31.534	0.024	saccade	n/a	542.4	173.9	n/a	598.0	173.7	1.93	108.0
31.56	0.122	fixation	n/a	601.4	175.9	5024.0	n/a	n/a	n/a	n/a
31.684	0.068	saccade	n/a	601.2	176.0	n/a	129.7	225.5	16.47	419.0
31.754	0.158	fixation	n/a	136.6	226.9	5021.0	n/a	n/a	n/a	n/a
31.914	0.018	saccade	n/a	136.7	231.2	n/a	110.0	236.0	0.95	68.0
31.934	0.072	fixation	n/a	108.1	238.5	4993.0	n/a	n/a	n/a	n/a
32.008	0.138	saccade	n/a	109.5	240.8	n/a	219.1	216.4	3.94	1418.0
32.042	0.048	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.148	0.152	fixation	n/a	219.3	233.7	4976.0	n/a	n/a	n/a	n/a
32.302	0.026	saccade	n/a	221.8	236.3	n/a	290.5	234.0	2.43	135.0
32.33	0.194	fixation	n/a	296.5	234.6	5008.0	n/a	n/a	n/a	n/a
32.526	0.03	saccade	n/a	296.3	232.9	n/a	397.6	228.8	3.6	177.0
32.558	0.15	fixation	n/a	404.9	226.7	4943.0	n/a	n/a	n/a	n/a
32.71	0.022	saccade	n/a	408.0	228.1	n/a	453.2	228.1	1.6	100.0
32.734	0.182	fixation	n/a	456.2	229.4	4975.0	n/a	n/a	n/a	n/a
32.918	0.026	saccade	n/a	457.7	229.9	n/a	544.5	230.5	3.05	158.0
32.946	0.342	fixation	n/a	553.2	234.3	4944.0	n/a	n/a	n/a	n/a
33.29	0.07	saccade	n/a	553.7	237.1	n/a	118.0	307.6	15.41	371.0
33.362	0.33	fixation	n/a	122.8	307.8	4941.0	n/a	n/a	n/a	n/a
33.694	0.034	saccade	n/a	123.5	305.6	n/a	240.3	257.2	4.46	191.0
33.73	0.138	fixation	n/a	247.6	250.4	4927.0	n/a	n/a	n/a	n/a
33.87	0.026	saccade	n/a	249.9	249.2	n/a	323.0	237.6	2.63	139.0
33.898	0.254	fixation	n/a	331.2	237.1	4955.0	n/a	n/a	n/a	n/a
34.154	0.044	saccade	n/a	331.1	248.1	n/a	331.8	384.2	4.9	154.0
34.2	0.088	fixation	n/a	333.0	384.4	5044.0	n/a	n/a	n/a	n/a
34.29	0.154	saccade	n/a	333.1	372.6	n/a	453.4	547.2	7.53	1084.0
34.332	0.062	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.446	0.2	fixation	n/a	443.2	558.0	5168.0	n/a	n/a	n/a	n/a
34.648	0.06	saccade	n/a	442.0	562.0	n/a	321.8	256.7	11.66	343.0
34.71	0.324	fixation	n/a	324.1	247.9	5060.0	n/a	n/a	n/a	n/a
34.842	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.904	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.036	0.04	saccade	n/a	322.3	247.9	n/a	164.1	165.6	6.3	261.0
35.078	0.12	fixation	n/a	159.6	164.6	5034.0	n/a	n/a	n/a	n/a
35.2	0.018	saccade	n/a	158.7	164.6	n/a	129.7	167.1	1.01	76.0
35.22	0.192	fixation	n/a	128.7	170.5	5095.0	n/a	n/a	n/a	n/a
35.414	0.026	saccade	n/a	130.4	167.6	n/a	198.9	165.2	2.39	120.0
35.442	0.15	fixation	n/a	204.4	164.1	5079.0	n/a	n/a	n/a	n/a
35.594	0.024	saccade	n/a	204.8	164.6	n/a	253.3	163.3	1.71	97.0
35.62	0.252	fixation	n/a	258.0	162.8	5077.0	n/a	n/a	n/a	n/a
35.874	0.028	saccade	n/a	258.7	163.3	n/a	351.6	165.2	3.29	162.0
35.904	0.238	fixation	n/a	356.9	164.0	5072.0	n/a	n/a	n/a	n/a
36.144	0.024	saccade	n/a	356.2	165.4	n/a	414.5	164.3	2.06	123.0
36.17	0.448	fixation	n/a	428.2	164.8	5059.0	n/a	n/a	n/a	n/a
36.62	0.054	saccade	n/a	444.0	168.1	n/a	145.0	163.4	10.51	329.0
36.676	0.204	fixation	n/a	149.0	165.5	5180.0	n/a	n/a	n/a	n/a
36.882	0.02	saccade	n/a	146.8	163.3	n/a	112.4	162.9	1.2	82.0
36.904	0.188	fixation	n/a	114.1	164.3	5238.0	n/a	n/a	n/a	n/a
