onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
8.878	0.03	saccade	n/a	387.2	173.4	n/a	480.6	177.0	3.63	172.0
8.91	0.332	fixation	n/a	502.0	172.5	2559.0	n/a	n/a	n/a	n/a
9.244	0.02	saccade	n/a	505.9	167.2	n/a	539.7	166.8	1.31	89.0
9.266	0.128	fixation	n/a	540.3	167.8	2496.0	n/a	n/a	n/a	n/a
9.396	0.074	saccade	n/a	539.6	170.2	n/a	137.7	229.3	15.34	348.0
9.472	0.436	fixation	n/a	135.9	230.2	2590.0	n/a	n/a	n/a	n/a
9.91	0.026	saccade	n/a	137.1	233.4	n/a	197.1	231.8	2.22	144.0
9.938	0.58	fixation	n/a	196.9	231.8	2626.0	n/a	n/a	n/a	n/a
10.52	0.214	saccade	n/a	205.0	243.4	n/a	223.9	217.8	1.22	1739.0
10.56	0.126	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.736	0.198	fixation	n/a	224.6	224.9	2394.0	n/a	n/a	n/a	n/a
10.776	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.936	0.03	saccade	n/a	226.5	227.2	n/a	153.3	195.4	2.99	178.0
10.968	0.08	fixation	n/a	154.1	192.0	2478.0	n/a	n/a	n/a	n/a
11.05	0.024	saccade	n/a	152.9	190.0	n/a	124.8	165.8	1.39	106.0
11.076	0.416	fixation	n/a	129.8	160.3	2329.0	n/a	n/a	n/a	n/a
11.494	0.026	saccade	n/a	132.0	157.9	n/a	198.0	156.7	2.44	136.0
11.522	0.172	fixation	n/a	215.9	160.3	2402.0	n/a	n/a	n/a	n/a
11.696	0.03	saccade	n/a	215.3	162.2	n/a	138.2	151.2	2.89	158.0
11.728	0.246	fixation	n/a	133.6	159.3	2544.0	n/a	n/a	n/a	n/a
11.976	0.016	saccade	n/a	130.3	165.9	n/a	111.7	166.5	0.68	54.0
11.994	0.234	fixation	n/a	110.5	165.0	2660.0	n/a	n/a	n/a	n/a
12.23	0.18	saccade	n/a	107.8	172.1	n/a	222.7	163.7	4.25	2295.0
12.262	0.108	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.412	0.26	fixation	n/a	228.8	165.7	2552.0	n/a	n/a	n/a	n/a
12.674	0.034	saccade	n/a	228.6	166.9	n/a	119.1	229.1	4.71	246.0
12.71	0.232	fixation	n/a	116.5	232.8	2624.0	n/a	n/a	n/a	n/a
12.944	0.016	saccade	n/a	112.8	235.8	n/a	91.7	233.7	0.77	66.0
12.962	0.138	fixation	n/a	95.8	237.1	2620.0	n/a	n/a	n/a	n/a
13.102	0.192	saccade	n/a	95.2	242.0	n/a	97.4	227.0	0.58	1648.0
13.138	0.108	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.296	0.456	fixation	n/a	100.7	242.8	2553.0	n/a	n/a	n/a	n/a
13.754	0.022	saccade	n/a	107.8	245.6	n/a	113.0	204.8	1.57	97.0
13.768	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.778	0.236	fixation	n/a	113.3	190.3	2644.0	n/a	n/a	n/a	n/a
13.822	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.016	0.014	saccade	n/a	116.2	190.5	n/a	115.5	174.4	0.62	52.0
14.032	0.472	fixation	n/a	117.1	164.7	2626.0	n/a	n/a	n/a	n/a
14.506	0.178	saccade	n/a	115.7	173.0	n/a	164.9	170.2	1.81	1760.0
14.548	0.092	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.686	0.31	fixation	n/a	163.5	173.1	2612.0	n/a	n/a	n/a	n/a
14.998	0.024	saccade	n/a	159.7	164.5	n/a	223.6	171.5	2.39	142.0
15.024	0.206	fixation	n/a	237.8	171.6	2633.0	n/a	n/a	n/a	n/a
15.232	0.026	saccade	n/a	242.7	168.0	n/a	301.0	170.8	2.21	142.0
15.26	0.188	fixation	n/a	304.7	170.9	2598.0	n/a	n/a	n/a	n/a
15.45	0.018	saccade	n/a	309.0	174.6	n/a	336.7	180.0	1.08	78.0
15.47	0.216	fixation	n/a	339.2	180.2	2671.0	n/a	n/a	n/a	n/a
15.688	0.144	saccade	n/a	338.3	186.2	n/a	325.7	163.3	1.02	2042.0
15.724	0.062	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.834	0.46	fixation	n/a	327.1	175.0	2752.0	n/a	n/a	n/a	n/a
16.296	0.034	saccade	n/a	326.7	179.6	n/a	203.7	172.7	4.67	206.0
16.332	0.378	fixation	n/a	174.1	172.4	2801.0	n/a	n/a	n/a	n/a
16.712	0.022	saccade	n/a	175.0	178.4	n/a	215.0	183.2	1.5	109.0
16.736	0.29	fixation	n/a	216.2	185.6	2909.0	n/a	n/a	n/a	n/a
17.028	0.028	saccade	n/a	212.2	187.6	n/a	136.4	169.6	2.89	161.0
17.058	0.186	fixation	n/a	136.1	171.7	2803.0	n/a	n/a	n/a	n/a
17.246	0.158	saccade	n/a	144.1	179.0	n/a	338.7	173.9	7.32	2749.0
17.272	0.09	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.406	0.606	fixation	n/a	347.8	178.4	2656.0	n/a	n/a	n/a	n/a
18.014	0.024	saccade	n/a	355.7	175.1	n/a	408.5	171.6	2.04	130.0
18.04	0.204	fixation	n/a	418.6	169.8	2565.0	n/a	n/a	n/a	n/a
18.246	0.016	saccade	n/a	423.0	170.1	n/a	442.9	167.2	0.78	60.0
18.264	0.272	fixation	n/a	442.9	170.7	2526.0	n/a	n/a	n/a	n/a
18.538	0.17	saccade	n/a	440.5	186.5	n/a	453.9	152.1	1.45	2150.0
18.568	0.1	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.71	0.522	fixation	n/a	462.0	159.4	2452.0	n/a	n/a	n/a	n/a
19.234	0.024	saccade	n/a	463.4	159.6	n/a	521.3	163.8	2.25	136.0
19.26	0.258	fixation	n/a	530.6	169.4	2539.0	n/a	n/a	n/a	n/a
19.52	0.02	saccade	n/a	534.0	169.8	n/a	569.0	168.3	1.36	99.0
19.542	0.148	fixation	n/a	568.8	165.8	2581.0	n/a	n/a	n/a	n/a
19.692	0.022	saccade	n/a	572.5	165.5	n/a	610.9	168.2	1.48	110.0
19.716	0.326	fixation	n/a	610.1	171.6	2609.0	n/a	n/a	n/a	n/a
20.044	0.074	saccade	n/a	608.0	173.0	n/a	136.5	233.5	17.91	388.0
20.12	0.418	fixation	n/a	120.9	230.6	2636.0	n/a	n/a	n/a	n/a
20.54	0.026	saccade	n/a	115.7	233.2	n/a	184.7	233.0	2.54	157.0
20.568	0.16	fixation	n/a	191.5	230.6	2549.0	n/a	n/a	n/a	n/a
20.73	0.158	saccade	n/a	194.4	244.3	n/a	357.6	220.8	6.24	1977.0
20.756	0.082	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.89	0.108	fixation	n/a	360.9	229.1	2440.0	n/a	n/a	n/a	n/a
21.0	0.196	saccade	n/a	365.7	232.7	n/a	443.6	227.6	3.01	2243.0
21.026	0.13	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.198	0.128	fixation	n/a	445.5	226.5	2421.0	n/a	n/a	n/a	n/a
21.328	0.21	saccade	n/a	447.5	235.1	n/a	443.0	217.9	0.7	2249.0
21.356	0.14	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.54	0.248	fixation	n/a	449.4	214.1	2511.0	n/a	n/a	n/a	n/a
21.79	0.062	saccade	n/a	446.1	218.1	n/a	164.4	147.7	11.0	319.0
21.854	0.32	fixation	n/a	165.4	145.8	2553.0	n/a	n/a	n/a	n/a
21.896	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.002	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.176	0.024	saccade	n/a	161.3	142.2	n/a	119.7	147.3	1.53	113.0
22.202	0.212	fixation	n/a	121.7	154.8	2568.0	n/a	n/a	n/a	n/a
22.416	0.016	saccade	n/a	116.8	161.6	n/a	94.1	163.7	0.83	66.0
22.434	0.268	fixation	n/a	100.7	165.3	2582.0	n/a	n/a	n/a	n/a
22.704	0.2	saccade	n/a	106.5	164.5	n/a	222.2	162.1	4.26	2407.0
22.734	0.124	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.906	0.152	fixation	n/a	226.7	167.7	2367.0	n/a	n/a	n/a	n/a
23.06	0.024	saccade	n/a	229.1	164.7	n/a	283.7	163.5	2.06	136.0
23.086	0.22	fixation	n/a	292.7	169.7	2622.0	n/a	n/a	n/a	n/a
23.308	0.034	saccade	n/a	295.3	173.3	n/a	420.1	170.1	4.78	212.0
23.344	0.176	fixation	n/a	434.1	169.4	2532.0	n/a	n/a	n/a	n/a
23.522	0.034	saccade	n/a	435.9	168.2	n/a	542.6	168.3	4.12	205.0
23.558	0.204	fixation	n/a	546.1	169.0	2545.0	n/a	n/a	n/a	n/a
23.764	0.072	saccade	n/a	545.2	170.6	n/a	129.0	233.7	15.84	361.0
23.838	0.338	fixation	n/a	123.6	230.9	2576.0	n/a	n/a	n/a	n/a
24.178	0.134	saccade	n/a	136.0	246.4	n/a	267.6	235.6	4.92	2063.0
24.216	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.314	0.114	fixation	n/a	268.9	240.0	2413.0	n/a	n/a	n/a	n/a
24.43	0.188	saccade	n/a	272.9	238.9	n/a	373.0	230.4	3.83	2195.0
24.46	0.11	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.62	0.49	fixation	n/a	377.1	232.1	2471.0	n/a	n/a	n/a	n/a
25.112	0.018	saccade	n/a	382.3	230.5	n/a	408.1	228.2	1.0	68.0
25.132	0.166	fixation	n/a	412.1	225.6	2454.0	n/a	n/a	n/a	n/a
25.3	0.014	saccade	n/a	409.8	226.2	n/a	393.8	224.6	0.62	52.0
25.316	0.14	fixation	n/a	393.0	227.2	2455.0	n/a	n/a	n/a	n/a
25.458	0.176	saccade	n/a	391.3	238.1	n/a	464.4	217.7	2.93	2034.0
25.488	0.106	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.636	0.11	fixation	n/a	467.1	222.8	2431.0	n/a	n/a	n/a	n/a
25.748	0.026	saccade	n/a	470.2	224.7	n/a	542.5	222.6	2.8	160.0
25.776	0.164	fixation	n/a	549.1	222.4	2507.0	n/a	n/a	n/a	n/a
25.942	0.026	saccade	n/a	548.5	224.8	n/a	598.3	228.1	1.92	132.0
25.97	0.138	fixation	n/a	601.5	226.4	2541.0	n/a	n/a	n/a	n/a
26.11	0.08	saccade	n/a	604.5	225.5	n/a	147.9	285.3	17.29	356.0
26.192	0.132	fixation	n/a	142.1	290.2	2501.0	n/a	n/a	n/a	n/a
26.326	0.016	saccade	n/a	136.7	295.0	n/a	115.2	295.3	0.78	66.0
26.344	0.188	fixation	n/a	123.3	296.7	2519.0	n/a	n/a	n/a	n/a
26.534	0.03	saccade	n/a	127.5	297.5	n/a	223.0	292.3	3.54	189.0
26.566	0.276	fixation	n/a	231.9	286.9	2531.0	n/a	n/a	n/a	n/a
26.844	0.024	saccade	n/a	235.3	286.5	n/a	285.6	290.1	1.9	132.0
26.87	0.134	fixation	n/a	292.0	291.4	2502.0	n/a	n/a	n/a	n/a
27.006	0.164	saccade	n/a	295.6	301.9	n/a	390.8	281.8	3.73	1457.0
27.04	0.082	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.172	0.164	fixation	n/a	395.3	286.3	2442.0	n/a	n/a	n/a	n/a
27.338	0.022	saccade	n/a	398.5	287.3	n/a	450.2	294.1	2.01	126.0
27.362	0.172	fixation	n/a	459.0	291.5	2535.0	n/a	n/a	n/a	n/a
27.536	0.03	saccade	n/a	463.9	289.0	n/a	544.7	289.3	3.12	176.0
27.568	0.22	fixation	n/a	549.7	287.5	2479.0	n/a	n/a	n/a	n/a
27.79	0.072	saccade	n/a	552.0	289.0	n/a	134.5	356.9	15.88	354.0
27.864	0.352	fixation	n/a	132.8	365.4	2449.0	n/a	n/a	n/a	n/a
28.218	0.02	saccade	n/a	135.2	367.6	n/a	167.5	360.4	1.21	82.0
28.24	0.322	fixation	n/a	171.1	356.0	2483.0	n/a	n/a	n/a	n/a
28.564	0.018	saccade	n/a	176.2	358.2	n/a	202.8	358.0	0.98	72.0
28.584	0.12	fixation	n/a	208.4	360.5	2504.0	n/a	n/a	n/a	n/a
28.706	0.174	saccade	n/a	212.8	368.6	n/a	182.3	326.6	1.96	1575.0
28.734	0.096	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.882	0.308	fixation	n/a	186.6	349.0	2434.0	n/a	n/a	n/a	n/a
29.192	0.054	saccade	n/a	188.0	347.7	n/a	113.1	161.6	7.59	255.0
29.248	0.25	fixation	n/a	117.4	156.2	2424.0	n/a	n/a	n/a	n/a
29.5	0.054	saccade	n/a	120.7	155.9	n/a	194.7	367.0	8.46	304.0
29.556	0.232	fixation	n/a	197.1	369.2	2462.0	n/a	n/a	n/a	n/a
29.79	0.024	saccade	n/a	201.7	371.2	n/a	255.2	358.0	2.06	127.0
29.816	0.164	fixation	n/a	267.4	351.0	2451.0	n/a	n/a	n/a	n/a
29.982	0.028	saccade	n/a	268.6	348.3	n/a	351.9	355.5	3.17	184.0
30.012	0.48	fixation	n/a	360.5	353.7	2440.0	n/a	n/a	n/a	n/a
30.494	0.222	saccade	n/a	344.9	354.1	n/a	345.5	331.8	0.87	1857.0
30.52	0.142	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.718	0.14	fixation	n/a	350.6	340.9	2398.0	n/a	n/a	n/a	n/a
30.86	0.022	saccade	n/a	353.0	342.4	n/a	400.3	347.3	1.82	118.0
30.884	0.252	fixation	n/a	402.0	349.2	2470.0	n/a	n/a	n/a	n/a
31.138	0.026	saccade	n/a	408.2	348.4	n/a	472.6	351.4	2.48	137.0
31.166	0.246	fixation	n/a	488.0	351.1	2413.0	n/a	n/a	n/a	n/a
31.414	0.19	saccade	n/a	491.5	358.1	n/a	564.4	336.4	2.93	1701.0
31.44	0.128	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.606	0.186	fixation	n/a	566.6	341.4	2405.0	n/a	n/a	n/a	n/a
31.794	0.074	saccade	n/a	568.0	341.6	n/a	149.1	410.4	15.91	358.0
31.87	0.388	fixation	n/a	143.1	408.2	2412.0	n/a	n/a	n/a	n/a
32.26	0.026	saccade	n/a	152.6	415.2	n/a	221.4	424.6	2.56	152.0
32.288	0.414	fixation	n/a	229.1	424.5	2417.0	n/a	n/a	n/a	n/a
32.704	0.02	saccade	n/a	232.1	424.4	n/a	266.4	410.2	1.39	99.0
32.726	0.376	fixation	n/a	268.2	405.0	2409.0	n/a	n/a	n/a	n/a
32.858	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.962	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.104	0.06	saccade	n/a	270.5	405.0	n/a	158.8	168.8	9.96	277.0
33.166	0.368	fixation	n/a	157.1	161.6	2341.0	n/a	n/a	n/a	n/a
33.536	0.022	saccade	n/a	160.8	158.9	n/a	200.2	160.1	1.46	90.0
33.56	0.114	fixation	n/a	206.4	163.7	2320.0	n/a	n/a	n/a	n/a
33.676	0.172	saccade	n/a	207.3	171.7	n/a	380.1	155.2	6.56	2724.0
33.7	0.106	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.85	0.19	fixation	n/a	382.8	156.7	2264.0	n/a	n/a	n/a	n/a
34.042	0.028	saccade	n/a	387.4	156.2	n/a	476.6	155.7	3.44	179.0
34.072	0.164	fixation	n/a	494.8	155.0	2333.0	n/a	n/a	n/a	n/a
34.238	0.034	saccade	n/a	496.1	157.1	n/a	602.4	153.2	4.1	193.0
34.274	0.186	fixation	n/a	604.7	154.5	2308.0	n/a	n/a	n/a	n/a
34.462	0.076	saccade	n/a	603.0	156.7	n/a	129.8	213.8	17.86	376.0
34.54	0.236	fixation	n/a	126.6	218.2	2383.0	n/a	n/a	n/a	n/a
34.778	0.03	saccade	n/a	130.4	222.5	n/a	215.3	231.0	3.15	171.0
34.81	0.262	fixation	n/a	224.2	225.2	2409.0	n/a	n/a	n/a	n/a
35.074	0.03	saccade	n/a	226.4	223.4	n/a	343.2	222.4	4.41	232.0
35.106	0.236	fixation	n/a	370.4	225.3	2467.0	n/a	n/a	n/a	n/a
35.344	0.03	saccade	n/a	370.9	226.4	n/a	449.5	229.0	3.03	183.0
35.376	0.158	fixation	n/a	458.4	227.6	2480.0	n/a	n/a	n/a	n/a
35.536	0.024	saccade	n/a	461.5	224.9	n/a	514.5	224.4	2.05	138.0
35.562	0.364	fixation	n/a	518.5	223.7	2459.0	n/a	n/a	n/a	n/a
35.682	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.786	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.928	0.068	saccade	n/a	515.8	225.2	n/a	146.9	148.1	14.21	364.0
35.998	0.314	fixation	n/a	146.4	147.4	2378.0	n/a	n/a	n/a	n/a
36.314	0.028	saccade	n/a	145.9	149.2	n/a	252.7	164.3	4.01	228.0
36.344	0.11	fixation	n/a	279.0	169.6	2375.0	n/a	n/a	n/a	n/a
36.456	0.19	saccade	n/a	284.2	181.7	n/a	330.6	155.4	2.04	1943.0
36.486	0.112	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.648	0.176	fixation	n/a	332.7	157.6	2344.0	n/a	n/a	n/a	n/a
36.826	0.028	saccade	n/a	333.2	155.8	n/a	414.1	165.2	3.12	168.0
36.856	0.142	fixation	n/a	434.4	162.1	2464.0	n/a	n/a	n/a	n/a
37.0	0.036	saccade	n/a	437.5	166.1	n/a	546.8	164.7	4.22	168.0
37.038	0.224	fixation	n/a	556.2	163.3	2413.0	n/a	n/a	n/a	n/a
37.264	0.074	saccade	n/a	551.9	164.9	n/a	134.4	219.9	15.84	337.0
37.34	0.33	fixation	n/a	136.5	220.8	2482.0	n/a	n/a	n/a	n/a
37.672	0.068	saccade	n/a	138.2	221.3	n/a	557.6	177.5	15.83	354.0
37.742	0.588	fixation	n/a	566.9	172.3	2499.0	n/a	n/a	n/a	n/a
38.332	0.02	saccade	n/a	573.4	169.5	n/a	605.0	162.5	1.25	91.0
38.354	0.158	fixation	n/a	606.0	163.2	2466.0	n/a	n/a	n/a	n/a
38.514	0.072	saccade	n/a	605.9	164.6	n/a	179.8	221.2	16.23	386.0
38.588	0.226	fixation	n/a	180.3	223.2	2438.0	n/a	n/a	n/a	n/a
38.816	0.026	saccade	n/a	182.0	221.8	n/a	248.9	230.7	2.52	148.0
38.844	0.22	fixation	n/a	262.7	227.6	2347.0	n/a	n/a	n/a	n/a
39.066	0.03	saccade	n/a	266.1	225.7	n/a	379.4	221.5	4.31	216.0
39.098	0.18	fixation	n/a	398.4	219.4	2351.0	n/a	n/a	n/a	n/a
39.28	0.026	saccade	n/a	403.4	220.5	n/a	479.5	230.0	2.96	174.0
39.308	0.22	fixation	n/a	494.6	228.4	2343.0	n/a	n/a	n/a	n/a
39.53	0.02	saccade	n/a	495.4	227.2	n/a	532.6	223.7	1.44	102.0
39.552	0.118	fixation	n/a	534.4	225.2	2358.0	n/a	n/a	n/a	n/a
39.672	0.07	saccade	n/a	534.9	223.7	n/a	126.4	282.6	15.47	349.0
39.744	0.204	fixation	n/a	129.0	287.0	2364.0	n/a	n/a	n/a	n/a
39.95	0.03	saccade	n/a	132.6	288.2	n/a	236.4	287.7	3.84	212.0
39.982	0.152	fixation	n/a	249.0	285.5	2361.0	n/a	n/a	n/a	n/a
40.136	0.018	saccade	n/a	251.4	283.2	n/a	274.9	283.2	0.89	64.0
40.156	0.514	fixation	n/a	277.4	285.3	2368.0	n/a	n/a	n/a	n/a
40.458	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.566	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.672	0.184	saccade	n/a	279.8	295.2	n/a	153.4	165.4	6.87	1697.0
40.698	0.118	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.858	0.588	fixation	n/a	139.4	162.6	2383.0	n/a	n/a	n/a	n/a
41.448	0.028	saccade	n/a	130.6	157.2	n/a	215.3	157.9	3.12	169.0
41.478	0.214	fixation	n/a	231.3	159.1	2405.0	n/a	n/a	n/a	n/a
41.694	0.036	saccade	n/a	230.9	161.4	n/a	347.2	165.3	4.4	205.0
41.732	0.142	fixation	n/a	353.9	164.8	2443.0	n/a	n/a	n/a	n/a
41.876	0.03	saccade	n/a	356.0	167.3	n/a	449.4	164.3	3.59	191.0
41.908	0.192	fixation	n/a	467.2	167.9	2493.0	n/a	n/a	n/a	n/a
42.102	0.068	saccade	n/a	470.8	170.5	n/a	124.9	228.8	13.17	338.0
42.172	0.322	fixation	n/a	122.3	226.4	2468.0	n/a	n/a	n/a	n/a
42.496	0.032	saccade	n/a	127.2	228.3	n/a	214.5	233.7	3.23	130.0
42.53	0.136	fixation	n/a	227.8	232.3	2457.0	n/a	n/a	n/a	n/a
42.668	0.03	saccade	n/a	230.2	233.7	n/a	329.3	229.4	3.75	204.0
42.7	0.282	fixation	n/a	344.9	227.6	2444.0	n/a	n/a	n/a	n/a
42.984	0.02	saccade	n/a	350.4	227.0	n/a	390.6	226.8	1.54	109.0
43.006	0.226	fixation	n/a	391.2	224.0	2416.0	n/a	n/a	n/a	n/a
43.234	0.024	saccade	n/a	391.1	223.6	n/a	440.6	224.4	1.91	118.0
43.26	0.272	fixation	n/a	451.3	225.0	2405.0	n/a	n/a	n/a	n/a
43.534	0.032	saccade	n/a	452.8	225.8	n/a	563.1	227.7	4.26	206.0
43.568	0.438	fixation	n/a	575.8	225.3	2413.0	n/a	n/a	n/a	n/a
44.008	0.03	saccade	n/a	579.1	223.7	n/a	645.1	222.2	2.54	154.0
