onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
12.472	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.478	0.31	fixation	n/a	132.4	186.5	2969.0	n/a	n/a	n/a	n/a
12.578	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.79	0.032	saccade	n/a	130.8	184.6	n/a	218.0	180.5	3.29	236.0
12.824	0.088	fixation	n/a	216.9	184.1	3094.0	n/a	n/a	n/a	n/a
12.914	0.158	saccade	n/a	215.4	188.0	n/a	385.0	165.6	6.53	1006.0
12.946	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.074	0.082	fixation	n/a	387.2	177.3	3072.0	n/a	n/a	n/a	n/a
13.158	0.03	saccade	n/a	387.8	177.2	n/a	450.4	160.2	2.48	195.0
13.19	0.362	fixation	n/a	454.1	160.3	2977.0	n/a	n/a	n/a	n/a
13.554	0.028	saccade	n/a	456.6	160.7	n/a	513.4	130.0	2.46	171.0
13.584	0.09	fixation	n/a	514.7	129.6	2931.0	n/a	n/a	n/a	n/a
13.676	0.042	saccade	n/a	514.9	130.3	n/a	351.2	186.5	6.6	321.0
13.72	0.174	fixation	n/a	348.6	184.6	2982.0	n/a	n/a	n/a	n/a
13.896	0.026	saccade	n/a	348.8	184.7	n/a	390.9	183.3	1.61	141.0
13.924	0.088	fixation	n/a	391.0	183.7	2992.0	n/a	n/a	n/a	n/a
14.014	0.05	saccade	n/a	392.6	183.5	n/a	171.1	242.3	8.72	389.0
14.066	0.182	fixation	n/a	163.8	239.6	3048.0	n/a	n/a	n/a	n/a
14.25	0.044	saccade	n/a	162.2	238.8	n/a	313.2	242.4	5.75	392.0
14.296	0.216	fixation	n/a	326.6	244.9	2968.0	n/a	n/a	n/a	n/a
14.514	0.142	saccade	n/a	329.5	247.0	n/a	551.3	196.3	8.67	868.0
14.584	0.018	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.658	0.144	fixation	n/a	551.8	228.2	2901.0	n/a	n/a	n/a	n/a
14.804	0.028	saccade	n/a	552.9	232.0	n/a	605.6	233.6	1.99	168.0
14.834	0.088	fixation	n/a	605.3	234.1	2841.0	n/a	n/a	n/a	n/a
14.924	0.046	saccade	n/a	606.4	235.0	n/a	490.5	248.0	4.41	321.0
14.972	0.038	fixation	n/a	486.1	249.8	2829.0	n/a	n/a	n/a	n/a
15.012	0.062	saccade	n/a	487.3	250.9	n/a	178.8	318.3	12.02	388.0
15.076	0.226	fixation	n/a	176.5	319.7	2779.0	n/a	n/a	n/a	n/a
15.304	0.062	saccade	n/a	180.3	314.1	n/a	425.8	259.8	9.62	367.0
15.368	0.136	fixation	n/a	425.5	260.9	2745.0	n/a	n/a	n/a	n/a
15.506	0.028	saccade	n/a	426.9	261.5	n/a	476.6	253.6	1.93	168.0
15.536	0.036	fixation	n/a	478.0	253.3	2778.0	n/a	n/a	n/a	n/a
15.574	0.04	saccade	n/a	481.4	252.5	n/a	556.7	237.3	2.93	236.0
15.616	0.192	fixation	n/a	564.1	240.8	2790.0	n/a	n/a	n/a	n/a
15.81	0.024	saccade	n/a	563.1	241.2	n/a	529.1	241.0	1.29	123.0
15.836	0.092	fixation	n/a	532.7	240.5	2850.0	n/a	n/a	n/a	n/a
15.93	0.034	saccade	n/a	532.1	240.6	n/a	624.4	228.5	3.5	228.0
15.966	0.14	fixation	n/a	627.1	226.5	2855.0	n/a	n/a	n/a	n/a
16.108	0.072	saccade	n/a	626.7	225.3	n/a	178.7	318.1	17.19	393.0
16.182	0.242	fixation	n/a	173.8	318.6	2945.0	n/a	n/a	n/a	n/a
16.426	0.038	saccade	n/a	169.5	317.2	n/a	328.9	325.0	6.07	400.0
16.466	0.234	fixation	n/a	342.5	326.1	2931.0	n/a	n/a	n/a	n/a
16.702	0.028	saccade	n/a	343.0	326.6	n/a	278.8	323.1	2.47	196.0
16.732	0.138	fixation	n/a	276.0	323.8	2899.0	n/a	n/a	n/a	n/a
16.872	0.034	saccade	n/a	274.3	323.5	n/a	419.9	323.9	5.57	334.0
16.908	0.184	fixation	n/a	433.5	320.7	2842.0	n/a	n/a	n/a	n/a
17.094	0.03	saccade	n/a	433.6	319.0	n/a	513.8	316.2	3.06	216.0
17.126	0.086	fixation	n/a	516.0	317.1	2805.0	n/a	n/a	n/a	n/a
17.214	0.06	saccade	n/a	515.7	314.6	n/a	163.4	386.8	13.61	416.0
17.276	0.204	fixation	n/a	154.7	386.5	2862.0	n/a	n/a	n/a	n/a
17.482	0.036	saccade	n/a	154.3	386.4	n/a	293.0	387.0	5.25	361.0
17.52	0.186	fixation	n/a	303.8	388.1	2820.0	n/a	n/a	n/a	n/a
17.708	0.032	saccade	n/a	307.6	388.5	n/a	391.5	384.6	3.22	258.0
17.742	0.162	fixation	n/a	397.3	386.2	2796.0	n/a	n/a	n/a	n/a
17.906	0.034	saccade	n/a	398.4	386.6	n/a	513.2	379.1	4.39	282.0
17.942	0.274	fixation	n/a	516.5	377.4	2742.0	n/a	n/a	n/a	n/a
18.218	0.15	saccade	n/a	516.6	380.2	n/a	188.8	180.6	14.58	791.0
18.272	0.036	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.37	0.112	fixation	n/a	190.4	193.8	2717.0	n/a	n/a	n/a	n/a
18.484	0.03	saccade	n/a	188.6	193.7	n/a	142.8	172.6	1.9	176.0
18.496	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.516	0.25	fixation	n/a	140.4	171.5	2673.0	n/a	n/a	n/a	n/a
18.768	0.03	saccade	n/a	139.0	170.5	n/a	202.2	171.7	2.37	202.0
18.8	0.158	fixation	n/a	204.4	175.7	2735.0	n/a	n/a	n/a	n/a
18.96	0.044	saccade	n/a	204.5	177.0	n/a	132.9	236.0	3.52	276.0
19.006	0.314	fixation	n/a	126.8	243.6	2884.0	n/a	n/a	n/a	n/a
19.322	0.03	saccade	n/a	127.9	249.9	n/a	144.3	315.5	2.59	215.0
19.354	0.278	fixation	n/a	141.9	315.9	3010.0	n/a	n/a	n/a	n/a
19.634	0.15	saccade	n/a	140.4	318.6	n/a	197.2	331.3	2.19	852.0
19.678	0.026	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.786	0.192	fixation	n/a	203.6	330.4	2950.0	n/a	n/a	n/a	n/a
19.98	0.032	saccade	n/a	203.0	331.7	n/a	141.4	395.4	3.37	242.0
20.014	0.198	fixation	n/a	141.9	388.7	2965.0	n/a	n/a	n/a	n/a
20.214	0.032	saccade	n/a	141.6	388.3	n/a	226.2	385.6	3.19	250.0
20.248	0.19	fixation	n/a	235.7	386.4	2921.0	n/a	n/a	n/a	n/a
20.44	0.034	saccade	n/a	236.4	387.1	n/a	130.4	346.3	4.3	270.0
20.476	0.218	fixation	n/a	132.7	340.3	2862.0	n/a	n/a	n/a	n/a
20.696	0.196	saccade	n/a	130.1	338.8	n/a	210.9	311.2	3.22	791.0
20.738	0.068	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.894	0.198	fixation	n/a	218.0	313.5	2920.0	n/a	n/a	n/a	n/a
21.094	0.044	saccade	n/a	218.5	314.7	n/a	139.8	322.3	2.99	263.0
21.14	0.192	fixation	n/a	130.0	322.6	2967.0	n/a	n/a	n/a	n/a
21.334	0.034	saccade	n/a	125.5	321.0	n/a	157.1	418.0	3.91	256.0
21.37	0.254	fixation	n/a	158.6	418.7	2981.0	n/a	n/a	n/a	n/a
21.626	0.058	saccade	n/a	160.6	419.7	n/a	136.9	230.7	7.3	276.0
21.686	0.264	fixation	n/a	138.9	230.2	2903.0	n/a	n/a	n/a	n/a
21.952	0.228	saccade	n/a	138.9	234.1	n/a	91.9	208.9	2.0	774.0
21.984	0.126	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.182	0.242	fixation	n/a	100.2	230.5	2898.0	n/a	n/a	n/a	n/a
22.426	0.036	saccade	n/a	102.5	234.5	n/a	149.9	341.8	4.48	295.0
22.464	0.294	fixation	n/a	149.4	339.4	3028.0	n/a	n/a	n/a	n/a
22.76	0.02	saccade	n/a	150.1	338.5	n/a	181.7	327.8	1.26	87.0
22.782	0.214	fixation	n/a	178.8	329.9	2976.0	n/a	n/a	n/a	n/a
22.998	0.032	saccade	n/a	178.3	328.5	n/a	117.9	320.2	2.29	203.0
23.032	0.35	fixation	n/a	119.4	322.5	2893.0	n/a	n/a	n/a	n/a
23.384	0.03	saccade	n/a	116.5	323.4	n/a	167.9	378.4	2.86	223.0
23.416	0.258	fixation	n/a	167.2	373.7	2972.0	n/a	n/a	n/a	n/a
23.676	0.03	saccade	n/a	167.9	372.9	n/a	224.5	378.6	2.15	209.0
23.708	0.256	fixation	n/a	227.1	379.0	2920.0	n/a	n/a	n/a	n/a
23.966	0.034	saccade	n/a	227.7	378.1	n/a	131.8	375.0	3.61	251.0
24.002	0.14	fixation	n/a	130.2	375.2	2869.0	n/a	n/a	n/a	n/a
24.144	0.234	saccade	n/a	123.9	374.4	n/a	102.1	377.1	0.82	688.0
24.176	0.126	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.38	0.458	fixation	n/a	124.5	364.8	2912.0	n/a	n/a	n/a	n/a
24.84	0.028	saccade	n/a	126.8	370.9	n/a	172.2	379.9	1.73	150.0
24.87	0.218	fixation	n/a	174.5	380.0	2937.0	n/a	n/a	n/a	n/a
25.09	0.242	saccade	n/a	176.1	381.2	n/a	169.8	376.1	0.31	726.0
25.124	0.118	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.334	0.752	fixation	n/a	184.4	372.1	2851.0	n/a	n/a	n/a	n/a
26.088	0.026	saccade	n/a	185.4	373.9	n/a	231.9	387.0	1.83	144.0
26.116	0.15	fixation	n/a	231.1	385.6	2768.0	n/a	n/a	n/a	n/a
26.268	0.036	saccade	n/a	234.0	387.2	n/a	118.0	379.7	4.36	281.0
26.306	0.182	fixation	n/a	121.9	379.4	2745.0	n/a	n/a	n/a	n/a
26.49	0.03	saccade	n/a	121.3	381.4	n/a	148.8	435.6	2.31	168.0
26.522	0.13	fixation	n/a	147.6	434.8	2822.0	n/a	n/a	n/a	n/a
26.654	0.036	saccade	n/a	145.9	435.7	n/a	346.7	441.8	7.57	426.0
26.692	0.14	fixation	n/a	360.0	444.0	2876.0	n/a	n/a	n/a	n/a
26.834	0.106	saccade	n/a	363.0	445.9	n/a	153.7	245.7	11.02	475.0
26.942	0.244	fixation	n/a	152.0	243.7	2694.0	n/a	n/a	n/a	n/a
26.978	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.032	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.188	0.026	saccade	n/a	147.8	237.5	n/a	174.9	180.4	2.41	157.0
27.216	0.228	fixation	n/a	175.1	179.1	2612.0	n/a	n/a	n/a	n/a
27.446	0.046	saccade	n/a	176.4	181.9	n/a	349.7	176.8	6.54	292.0
27.494	0.234	fixation	n/a	350.2	179.0	2718.0	n/a	n/a	n/a	n/a
27.73	0.032	saccade	n/a	349.8	183.4	n/a	253.9	177.8	3.65	239.0
27.764	0.154	fixation	n/a	251.8	177.4	2733.0	n/a	n/a	n/a	n/a
27.92	0.048	saccade	n/a	250.9	178.4	n/a	479.5	160.3	8.69	405.0
27.97	0.15	fixation	n/a	482.8	152.7	2668.0	n/a	n/a	n/a	n/a
28.122	0.026	saccade	n/a	485.2	149.4	n/a	535.1	132.3	1.99	164.0
28.15	0.208	fixation	n/a	540.5	131.0	2694.0	n/a	n/a	n/a	n/a
28.36	0.058	saccade	n/a	552.1	131.0	n/a	197.5	245.4	14.03	441.0
28.42	0.118	fixation	n/a	191.4	244.0	2746.0	n/a	n/a	n/a	n/a
28.54	0.028	saccade	n/a	189.1	243.9	n/a	141.4	248.7	1.8	173.0
28.57	0.2	fixation	n/a	140.4	249.1	2735.0	n/a	n/a	n/a	n/a
28.772	0.034	saccade	n/a	141.5	250.0	n/a	262.5	255.5	4.57	344.0
28.808	0.148	fixation	n/a	268.5	256.3	2818.0	n/a	n/a	n/a	n/a
28.958	0.036	saccade	n/a	268.3	257.1	n/a	405.7	251.8	5.24	351.0
28.996	0.266	fixation	n/a	410.0	252.2	2779.0	n/a	n/a	n/a	n/a
29.264	0.028	saccade	n/a	411.1	252.7	n/a	466.1	241.1	2.14	186.0
29.294	0.104	fixation	n/a	469.1	241.8	2730.0	n/a	n/a	n/a	n/a
29.4	0.148	saccade	n/a	469.1	244.5	n/a	151.4	158.5	12.41	922.0
29.442	0.042	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.55	0.656	fixation	n/a	157.7	176.8	2739.0	n/a	n/a	n/a	n/a
29.842	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.946	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.208	0.04	saccade	n/a	155.6	177.7	n/a	309.0	177.2	5.79	305.0
30.25	0.146	fixation	n/a	307.7	177.5	2875.0	n/a	n/a	n/a	n/a
30.398	0.032	saccade	n/a	308.7	178.4	n/a	418.3	167.5	4.19	270.0
30.432	0.21	fixation	n/a	420.5	165.5	2854.0	n/a	n/a	n/a	n/a
30.644	0.03	saccade	n/a	423.2	163.3	n/a	502.2	143.5	3.08	197.0
30.676	0.16	fixation	n/a	499.9	142.3	2743.0	n/a	n/a	n/a	n/a
30.838	0.018	saccade	n/a	498.6	143.9	n/a	470.4	146.8	1.07	82.0
30.858	0.102	fixation	n/a	470.8	150.0	2713.0	n/a	n/a	n/a	n/a
30.962	0.17	saccade	n/a	470.8	155.3	n/a	522.3	113.3	2.51	979.0
30.996	0.078	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.134	0.13	fixation	n/a	523.3	142.4	2672.0	n/a	n/a	n/a	n/a
31.266	0.028	saccade	n/a	524.7	144.2	n/a	575.7	131.1	1.97	161.0
31.296	0.124	fixation	n/a	576.8	130.9	2666.0	n/a	n/a	n/a	n/a
31.422	0.068	saccade	n/a	578.4	132.0	n/a	121.6	253.2	17.6	404.0
31.492	0.2	fixation	n/a	118.1	253.6	2714.0	n/a	n/a	n/a	n/a
31.694	0.04	saccade	n/a	119.2	255.8	n/a	193.3	250.7	2.78	245.0
31.736	0.208	fixation	n/a	199.8	252.4	2677.0	n/a	n/a	n/a	n/a
31.946	0.03	saccade	n/a	202.6	255.6	n/a	302.0	252.4	3.77	290.0
31.978	0.162	fixation	n/a	309.5	252.4	2670.0	n/a	n/a	n/a	n/a
32.142	0.03	saccade	n/a	310.7	250.6	n/a	407.5	241.9	3.7	254.0
32.174	0.12	fixation	n/a	418.0	242.3	2646.0	n/a	n/a	n/a	n/a
32.296	0.032	saccade	n/a	419.7	240.1	n/a	495.4	224.8	2.93	216.0
32.33	0.198	fixation	n/a	498.8	229.6	2642.0	n/a	n/a	n/a	n/a
32.53	0.03	saccade	n/a	500.2	229.4	n/a	576.6	221.7	2.89	202.0
32.562	0.114	fixation	n/a	578.1	221.2	2649.0	n/a	n/a	n/a	n/a
32.678	0.064	saccade	n/a	579.6	219.2	n/a	176.1	330.9	15.71	420.0
32.744	0.198	fixation	n/a	171.6	330.8	2744.0	n/a	n/a	n/a	n/a
32.944	0.04	saccade	n/a	171.1	333.1	n/a	249.1	324.2	2.97	268.0
32.986	0.176	fixation	n/a	254.2	325.3	2769.0	n/a	n/a	n/a	n/a
33.164	0.044	saccade	n/a	251.6	326.7	n/a	180.3	316.2	2.73	238.0
33.21	0.076	fixation	n/a	175.9	316.8	2836.0	n/a	n/a	n/a	n/a
33.288	0.046	saccade	n/a	177.3	317.9	n/a	140.7	175.9	5.6	253.0
33.336	0.36	fixation	n/a	141.0	172.2	2774.0	n/a	n/a	n/a	n/a
33.364	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.47	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.698	0.032	saccade	n/a	143.9	169.9	n/a	252.1	177.6	4.07	280.0
33.732	0.146	fixation	n/a	256.4	175.6	2858.0	n/a	n/a	n/a	n/a
33.88	0.036	saccade	n/a	254.9	172.9	n/a	404.6	170.3	5.67	350.0
33.918	0.174	fixation	n/a	406.0	167.2	2872.0	n/a	n/a	n/a	n/a
34.094	0.032	saccade	n/a	407.3	166.4	n/a	486.1	141.8	3.13	234.0
34.128	0.18	fixation	n/a	489.6	140.7	2742.0	n/a	n/a	n/a	n/a
34.31	0.044	saccade	n/a	489.2	138.5	n/a	284.3	171.4	7.83	365.0
34.356	0.158	fixation	n/a	277.0	170.0	2719.0	n/a	n/a	n/a	n/a
34.516	0.028	saccade	n/a	276.1	170.2	n/a	333.4	174.5	2.18	188.0
34.546	0.06	fixation	n/a	332.0	175.1	2706.0	n/a	n/a	n/a	n/a
34.608	0.208	saccade	n/a	331.2	178.8	n/a	502.1	156.3	6.53	992.0
34.64	0.074	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.818	0.226	fixation	n/a	502.5	149.6	2715.0	n/a	n/a	n/a	n/a
35.046	0.028	saccade	n/a	502.3	150.6	n/a	563.1	127.0	2.45	176.0
35.076	0.166	fixation	n/a	563.7	122.5	2691.0	n/a	n/a	n/a	n/a
35.244	0.064	saccade	n/a	563.7	119.2	n/a	153.2	256.6	16.16	438.0
35.31	0.236	fixation	n/a	145.4	256.2	2735.0	n/a	n/a	n/a	n/a
35.548	0.036	saccade	n/a	143.4	254.6	n/a	304.5	248.8	6.07	366.0
35.586	0.286	fixation	n/a	312.6	247.5	2738.0	n/a	n/a	n/a	n/a
35.874	0.034	saccade	n/a	319.1	248.1	n/a	441.7	239.8	4.67	301.0
35.91	0.202	fixation	n/a	444.3	236.1	2671.0	n/a	n/a	n/a	n/a
